feature_name,cell_type_tau,TRA,rank
BC048679,0.9855138,True,869
Ffar4,0.9854998,True,870
Sfta2,0.9854936,True,871
Trdn,0.98548484,True,872
Mybph,0.9854705,True,873
Slc34a3,0.98542637,True,874
Cnr1,0.9853868,True,875
Kcnmb2,0.98536634,True,876
Teddm3,0.98535794,True,877
Adamts19,0.9853489,True,878
Serpinf2,0.9853262,True,879
Alx4,0.9853147,True,880
Gpr26,0.98530924,True,881
Spin2f,0.9853065,True,882
Hmga2,0.9852994,True,883
Sprr2j-ps,0.98528,True,884
Sgcd,0.98527193,True,885
Rhox2b,0.98527056,True,886
Gm1604b,0.98525983,True,887
Fabp6,0.9852532,True,888
Mep1a,0.9852415,True,889
Uba1y,0.9852218,True,890
Aqp6,0.985221,True,891
Trim72,0.9852171,True,892
Smr2,0.98521245,True,893
Gm19410,0.9852047,True,894
Klk12,0.98517543,True,895
Sprr1a,0.9851689,True,896
Adam12,0.9851523,True,897
Cbln1,0.9851458,True,898
Eno3,0.98514503,True,899
Ugt8a,0.985136,True,900
Utf1,0.9851151,True,901
Hcn1,0.98511434,True,902
Tctn2,0.9851127,True,903
Pou3f2,0.98511267,True,904
Srl,0.98509854,True,905
Grin2a,0.9850911,True,906
Apobec2,0.98508596,True,907
Stk32a,0.9850715,True,908
Hjv,0.98506254,True,909
Abcc9,0.98506236,True,910
Apoc1,0.98505986,True,911
Cnih3,0.98505443,True,912
Pcdh9,0.98502266,True,913
Zfp42,0.98502195,True,914
Nkain1,0.9849881,True,915
Dscaml1,0.98498464,True,916
Trpc3,0.98496884,True,917
Ror1,0.98496145,True,918
Cntnap5a,0.9849603,True,919
Muc13,0.9849387,True,920
ENSMUSG00000095742,0.98491466,True,921
Oprd1,0.98489064,True,922
Csn3,0.9848865,True,923
Slc17a3,0.9848843,True,924
Slc27a2,0.98487926,True,925
Best2,0.9848767,True,926
Rbmxl2,0.9848619,True,927
Slc30a8,0.9848542,True,928
Nr5a1,0.9848385,True,929
4930447C04Rik,0.984837,True,930
Prdm6,0.9848239,True,931
F11,0.98476994,True,932
Cdh17,0.98475754,True,933
Cdh18,0.9847467,True,934
Nfasc,0.9847438,True,935
Rpl3l,0.9847371,True,936
Olfr679,0.9847358,True,937
Isx,0.984729,True,938
Cdsn,0.9847273,True,939
Rbp2,0.98471797,True,940
Tmem121b,0.98470044,True,941
Lrrc4c,0.98469275,True,942
Frmpd1,0.9846871,True,943
Aqp2,0.98468155,True,944
Adgrd1,0.98465914,True,945
Spin2e,0.9846574,True,946
Fezf1,0.98465717,True,947
Dsg1b,0.98464906,True,948
Ms4a4a,0.984643,True,949
Creb3l3,0.9846349,True,950
Gpr101,0.98458713,True,951
Gm21680,0.9845837,True,952
Hif3a,0.9845589,True,953
Itih2,0.98453695,True,954
Mpz,0.98453337,True,955
Vgll2,0.98451245,True,956
Fam166c,0.9844948,True,957
Wfdc10,0.98446244,True,958
Upk2,0.9844434,True,959
Tex15,0.9844251,True,960
Gm4131,0.9844248,True,961
Fgl1,0.98441684,True,962
Pde11a,0.98441607,True,963
Aldoa_ENSMUSG00000114515,0.9844138,True,964
Krt33b,0.9844014,True,965
Tnmd,0.984391,True,966
Cyp2d9,0.9843876,True,967
Des,0.9843825,True,968
Olfr1033,0.9843622,True,969
Gad1,0.9843602,True,970
Hsd17b2,0.984337,True,971
Ces2e,0.9843226,True,972
Scgb1b20,0.9843192,True,973
Tpo,0.9843043,True,974
Serpina1e,0.98430026,True,975
6430628N08Rik,0.9842688,True,976
Mbp,0.9842641,True,977
Slc6a19,0.9842594,True,978
Pde8b,0.9842366,True,979
Trpv3,0.984186,True,980
Gm44596,0.984166,True,981
Spata5l1,0.9841555,True,982
Pgam2,0.98413384,True,983
Usp29,0.98413074,True,984
Tuba3a,0.9841194,True,985
Anks1b,0.98410666,True,986
Dppa4,0.98408794,True,987
Mst1,0.9840858,True,988
Capns2,0.98408204,True,989
Zfp804a,0.9840488,True,990
Csmd1,0.9840475,True,991
F7,0.9840383,True,992
Adarb2,0.9840253,True,993
Masp2,0.98402447,True,994
Comp,0.98402196,True,995
Tmprss6,0.98399156,True,996
Fabp7,0.98399025,True,997
Gstm3,0.98398376,True,998
Prcd,0.98396057,True,999
Synpr,0.9839576,True,1000
Eya2,0.9839367,True,1001
Gcnt3,0.9839335,True,1002
Acer1,0.9839292,True,1003
Gm44579,0.9839007,True,1004
Cxcl2,0.98389953,True,1005
Cldn11,0.9838932,True,1006
Tmigd3,0.98389006,True,1007
Kera,0.983887,True,1008
2310034C09Rik,0.98386544,True,1009
Slc22a12,0.9838332,True,1010
Gsdmc4,0.98381424,True,1011
Bcas1,0.98381406,True,1012
Musk,0.9837869,True,1013
Pdia2,0.98375934,True,1014
Grin3a,0.9837382,True,1015
Diras1,0.9836991,True,1016
Aox4,0.9836985,True,1017
Akr1cl,0.9836855,True,1018
Asic4,0.9836817,True,1019
Gpr182,0.9836766,True,1020
Epha6,0.9836732,True,1021
Lce1m,0.9836611,True,1022
Zic3,0.98365045,True,1023
Cyp3a13,0.9836479,True,1024
Osm,0.9836468,True,1025
Spag16,0.98363847,True,1026
Frrs1l,0.98363626,True,1027
Gabrp,0.9836326,True,1028
Mageb18,0.98360574,True,1029
Fam163b,0.98359925,True,1030
Krt31,0.9835839,True,1031
Oit1,0.9835693,True,1032
Slc34a1,0.9835654,True,1033
Sdr16c5,0.9835282,True,1034
Serpina1d,0.9835274,True,1035
Tex13b,0.98351973,True,1036
Onecut1,0.98349607,True,1037
Myocos,0.98349273,True,1038
Abcc6,0.98349196,True,1039
Glrp1,0.9834766,True,1040
Npas1,0.983414,True,1041
Lmod3,0.9834006,True,1042
Hoxd4,0.98339874,True,1043
Bicdl2,0.9833959,True,1044
Dmgdh,0.98334587,True,1045
Gys2,0.9833362,True,1046
Akr1c21,0.9833248,True,1047
Clec2h,0.983324,True,1048
Kprp,0.98332167,True,1049
Albfm1,0.9833194,True,1050
Tmem132d,0.98331517,True,1051
Slco1a6,0.983312,True,1052
Cst8,0.983301,True,1053
Otulinl,0.9832931,True,1054
Slc10a2,0.98328924,True,1055
Tgm3,0.9832892,True,1056
Cyp2j13,0.9832779,True,1057
1700028K03Rik,0.9832291,True,1058
Sbsn,0.98321426,True,1059
Aadacl2fm1,0.98317254,True,1060
Kctd16,0.9831656,True,1061
Ranbp3l,0.98315156,True,1062
Fcnb,0.9831464,True,1063
Il1f9,0.98313,True,1064
Fam220a_ENSMUSG00000118332,0.9831292,True,1065
Trim30c,0.9831076,True,1066
Slc16a12,0.98308164,True,1067
Cntn5,0.983065,True,1068
Rhox6,0.98303914,True,1069
Ren1,0.98300034,True,1070
Cyp4a10,0.98299843,True,1071
Ctse,0.9829917,True,1072
Cavin4,0.98298496,True,1073
Ugt2b38,0.9829804,True,1074
Slc9a2,0.9829509,True,1075
Tmprss11d,0.982945,True,1076
Cdh23,0.98292845,True,1077
Myl10,0.98291606,True,1078
Htr2c,0.98287326,True,1079
Gm39653,0.9828644,True,1080
Popdc2,0.9828574,True,1081
AU015836,0.9828496,True,1082
Olfr56,0.9828491,True,1083
2310061N02Rik,0.98284596,True,1084
Mnx1,0.98283917,True,1085
Cntnap4,0.9828074,True,1086
Togaram2,0.98279655,True,1087
Cldn14,0.9827675,True,1088
Zic4,0.9827557,True,1089
Triml2,0.9827538,True,1090
Pkd2l1,0.98271817,True,1091
Sprr2d,0.98271555,True,1092
Rps18-ps6,0.9826973,True,1093
Nek10,0.98269427,True,1094
Flvcr2,0.98268807,True,1095
Dcst2,0.9826713,True,1096
Dazl,0.98266643,True,1097
Hes5,0.9826548,True,1098
Tmprss11a,0.9826491,True,1099
Smim6,0.9826477,True,1100
Rhox2a,0.98261523,True,1101
Myh8,0.9826109,True,1102
Lipm,0.98260087,True,1103
Gm21671,0.9825965,True,1104
Gm10974,0.9825947,True,1105
Glra2,0.9825932,True,1106
Opcml,0.9825914,True,1107
Hspb6,0.982589,True,1108
Hsf3,0.98255754,True,1109
Slc25a18,0.9825441,True,1110
Agr2,0.9825331,True,1111
B4galnt2,0.9825326,True,1112
Pglyrp4,0.9825261,True,1113
Klk13,0.98250085,True,1114
Dnali1,0.98250026,True,1115
Lamp3,0.9824831,True,1116
Ndnf,0.9824778,True,1117
Nags,0.9824774,True,1118
Clec4b2,0.98245025,True,1119
Klhl1,0.98244804,True,1120
Pde8a,0.98244095,True,1121
Rhd,0.982438,True,1122
Slc13a2,0.9824376,True,1123
Krt5,0.9824337,True,1124
Gm15155,0.9824327,True,1125
Khdc3,0.9824305,True,1126
Slc6a14,0.98241496,True,1127
Bmpr1b,0.98241067,True,1128
Ttll8,0.98240477,True,1129
Dnase1,0.9824018,True,1130
Inmt,0.9823796,True,1131
Myrf,0.9823627,True,1132
Nodal,0.98235846,True,1133
Dntt,0.9823368,True,1134
Guca2b,0.98231435,True,1135
Miox,0.9823077,True,1136
Nptx1,0.982298,True,1137
Dlgap2,0.9822821,True,1138
Phf24,0.9822806,True,1139
Acsm2,0.9822729,True,1140
Trhde,0.98225814,True,1141
Csta1,0.9822573,True,1142
Themis2,0.9822567,True,1143
Ntm,0.9822561,True,1144
Btbd17,0.9822545,True,1145
Hcn2,0.9822494,True,1146
Lamp5,0.98224556,True,1147
Akr1b7,0.9822427,True,1148
Slco1a1,0.982238,True,1149
Ccp110,0.982233,True,1150
Otop2,0.98220474,True,1151
Sp9,0.98219764,True,1152
Chrna9,0.9821927,True,1153
Psd2,0.98216414,True,1154
Cacng3,0.9821629,True,1155
Kcnj5,0.9821604,True,1156
Brinp3,0.9821422,True,1157
Btg4,0.98212004,True,1158
Majin,0.9821108,True,1159
Plppr1,0.9821095,True,1160
Cyp4f39,0.98207843,True,1161
Efcab11,0.98207474,True,1162
Tdh,0.9820644,True,1163
Ldb3,0.98204374,True,1164
Scgb1b27,0.9820346,True,1165
Epx,0.98203343,True,1166
Atp13a4,0.98202163,True,1167
Plac1,0.9820156,True,1168
Trpc4,0.9819958,True,1169
Obp2a,0.9819903,True,1170
Mep1b,0.9819866,True,1171
Chst4,0.9819842,True,1172
Slc17a4,0.98198205,True,1173
Map3k20,0.9819501,True,1174
Phlpp1,0.9819366,True,1175
Scgb2b17,0.9819342,True,1176
2010003K11Rik,0.9819254,True,1177
Gm1123,0.981915,True,1178
Pald1,0.98190916,True,1179
Ecrg4,0.9819088,True,1180
Sgcz,0.98190486,True,1181
Unc5d,0.9818954,True,1182
Cfap44,0.9818911,True,1183
Orm2,0.98187786,True,1184
Lrrtm4,0.98186624,True,1185
Kcnn2,0.9818629,True,1186
Tnfaip6,0.98186,True,1187
Hs3st4,0.98185915,True,1188
Cfap100,0.9818584,True,1189
Col8a1,0.9818574,True,1190
Mroh3,0.9818515,True,1191
Lmx1b,0.98182935,True,1192
Olig1,0.9818127,True,1193
Ambp,0.98180336,True,1194
Npsr1,0.9818023,True,1195
Slc22a6,0.98179203,True,1196
Cyp4a12a,0.9817804,True,1197
Hrk,0.98176605,True,1198
Tmigd1,0.9817642,True,1199
Azgp1,0.9817495,True,1200
Ifitm1,0.9817436,True,1201
Aard,0.9817431,True,1202
Htr2a,0.98173493,True,1203
Elmo1,0.98173493,True,1204
Rtkn2,0.98173416,True,1205
Fitm1,0.9817064,True,1206
Crnn,0.98169625,True,1207
Pdzph1,0.98165655,True,1208
Apom,0.9815926,True,1209
Saa1,0.9815831,True,1210
Cdx1,0.98158026,True,1211
Eci3,0.9815743,True,1212
Cxcl13,0.9815654,True,1213
Cacng1,0.981565,True,1214
Dbh,0.9815639,True,1215
Gm49342,0.9815348,True,1216
Sdcbp2,0.9814997,True,1217
Resp18,0.98148805,True,1218
Gabrb1,0.9814725,True,1219
Adap2,0.9814583,True,1220
Bcan,0.98144233,True,1221
Spata33,0.9813977,True,1222
Olfr960,0.9813767,True,1223
Cryba2,0.9813648,True,1224
Gfi1b,0.98136044,True,1225
Flt4,0.98135674,True,1226
Ugt2b37,0.981351,True,1227
Ptgdr,0.9813317,True,1228
Tspan2,0.9813192,True,1229
Slc5a10,0.9813136,True,1230
Tm4sf20,0.9813098,True,1231
Zbbx,0.9812951,True,1232
Atf7ip2,0.9812921,True,1233
Cnksr2,0.9812873,True,1234
Inhbe,0.9812728,True,1235
Treh,0.98126376,True,1236
Slc12a1,0.9812427,True,1237
Btbd18,0.98122746,True,1238
Clca3a2,0.9812234,True,1239
Ceacam10,0.9812222,True,1240
Spink5,0.9812173,True,1241
Tekt4,0.98121345,True,1242
Tmem88b,0.9811742,True,1243
Gpr62,0.981155,True,1244
Sox30,0.9811143,True,1245
Hfm1,0.98109543,True,1246
Qrfpr,0.98109496,True,1247
Acy3,0.9810846,True,1248
Slc38a3,0.9810631,True,1249
Cyp2d12,0.9810605,True,1250
BC030500,0.9810407,True,1251
Cxcr2,0.9810329,True,1252
8030474K03Rik,0.9810287,True,1253
Tlx3,0.981015,True,1254
Fkbp6,0.98101395,True,1255
Umod,0.9810134,True,1256
Rspo2,0.9810108,True,1257
Jakmip3,0.98100805,True,1258
Srarp,0.9810028,True,1259
Nrap,0.98098576,True,1260
Zic5,0.98096704,True,1261
Thbs4,0.98092926,True,1262
Defa39,0.9809279,True,1263
Galnt15,0.9809273,True,1264
Ptprz1,0.9808889,True,1265
Lypd8l,0.98088676,True,1266
Slc7a15,0.9808847,True,1267
A830018L16Rik,0.98087156,True,1268
Gjd2,0.9808404,True,1269
Clca3a1,0.9808049,True,1270
Cdh20,0.9808031,True,1271
Oxgr1,0.9807889,True,1272
Draxin,0.9807875,True,1273
Lamc3,0.98078376,True,1274
Cav3,0.98077875,True,1275
Stfa2,0.980775,True,1276
Nkain3,0.9807741,True,1277
Fbxw27,0.9807461,True,1278
Gpr149,0.9807271,True,1279
Lrmda,0.9807253,True,1280
Sntb1,0.9807253,True,1281
Krtap13,0.98070455,True,1282
Tafa1,0.980693,True,1283
Gal3st2c,0.9806842,True,1284
Cacng2,0.98066527,True,1285
Nlrp1b,0.98065937,True,1286
Tmem212,0.98065716,True,1287
Gm9,0.98062015,True,1288
Syt1,0.9805845,True,1289
Cox6a2,0.98057824,True,1290
Cyp2d26,0.9805774,True,1291
Tafa2,0.9805482,True,1292
Amelx,0.98052645,True,1293
Alox15,0.98052603,True,1294
Ccdc27,0.9804867,True,1295
C1qtnf9,0.9804742,True,1296
Trpm5,0.9804491,True,1297
Plcl1,0.9804282,True,1298
Cntn6,0.9804162,True,1299
Chga,0.9803583,True,1300
Fam3b,0.98035395,True,1301
Shisa6,0.9803396,True,1302
Lce3f,0.9803264,True,1303
Cxcr1,0.98031914,True,1304
Gabrr2,0.9803088,True,1305
Cyp4a14,0.9802953,True,1306
Ptx3,0.9802899,True,1307
Rnf138rt1,0.9802563,True,1308
Tpm1,0.9802492,True,1309
Dlx6,0.9802287,True,1310
Aqp7,0.9802181,True,1311
Selp,0.9802131,True,1312
Sema5b,0.98021144,True,1313
Dnah11,0.9802083,True,1314
Ttr,0.98019904,True,1315
Rnf212b,0.9801951,True,1316
Ano4,0.98017126,True,1317
Bcl2l10,0.98014003,True,1318
Ddx4,0.9801305,True,1319
H1f6,0.9801258,True,1320
Slc17a1,0.98010856,True,1321
Mybpc1,0.98010784,True,1322
Bhmt2,0.9800495,True,1323
Car10,0.98004305,True,1324
Speer4e,0.98003787,True,1325
Oxt,0.9800346,True,1326
Scg2,0.98003346,True,1327
Wfdc18,0.98003167,True,1328
Slc22a28,0.9800281,True,1329
Mertk,0.9800214,True,1330
Trf,0.98002005,True,1331
Gpr37,0.980003,True,1332
Defb29,0.9799976,True,1333
Ncr1,0.9799953,True,1334
Reep6,0.97997475,True,1335
Gpr143,0.979964,True,1336
Ugt3a2,0.9799525,True,1337
Has1,0.9799495,True,1338
Lhcgr,0.9799092,True,1339
Kif13b,0.9799052,True,1340
Foxq1,0.97990346,True,1341
Magi2,0.9798898,True,1342
Clca3b,0.9798726,True,1343
Eya1,0.9798679,True,1344
Alox12e,0.97984976,True,1345
Prdm12,0.9798449,True,1346
Pnliprp2,0.97984207,True,1347
Tmc5,0.9798199,True,1348
H2-Q10,0.9798147,True,1349
Tex11,0.9797746,True,1350
Ttc9b,0.9797694,True,1351
Crhbp,0.9797682,True,1352
Kcnh5,0.9797649,True,1353
Nlgn1,0.9797629,True,1354
Gpr179,0.97971386,True,1355
Entpd8,0.97970855,True,1356
Pnma3,0.9796807,True,1357
Nxph2,0.9796696,True,1358
Acat3,0.9796554,True,1359
Hbb-bt,0.97963256,True,1360
Henmt1,0.9796215,True,1361
Gli2,0.9796147,True,1362
Kcnip4,0.9796132,True,1363
Mettl7a2,0.97960186,True,1364
Defb40,0.9795794,True,1365
Agtr2,0.9795564,True,1366
Trpc5,0.9795418,True,1367
Lrrn4cl,0.9795123,True,1368
Ubap1l,0.9795034,True,1369
Pde4b,0.9794762,True,1370
Serpina3m,0.9794742,True,1371
Cipc,0.9794736,True,1372
Dao,0.97946846,True,1373
Nhlh1,0.9794328,True,1374
Pcdha11_ENSMUSG00000102206,0.9794257,True,1375
Ces1b,0.97942424,True,1376
Pde3a,0.9794214,True,1377
Foxf1,0.9794186,True,1378
Rhox2c,0.9794079,True,1379
Tmprss11g,0.979391,True,1380
Rbp4,0.97938526,True,1381
Dbx2,0.97937673,True,1382
Ankrd63,0.9793748,True,1383
Mogat1,0.9793703,True,1384
Fabp3,0.979366,True,1385
Vtn,0.97936136,True,1386
Cyp4f14,0.97932976,True,1387
Fev,0.97931856,True,1388
Mei1,0.97931206,True,1389
Grpr,0.9793024,True,1390
Nkx6-2,0.9792894,True,1391
Aurkc,0.9792878,True,1392
Fam83e,0.97925246,True,1393
Ccdc192,0.979251,True,1394
Spock1,0.979229,True,1395
Gm26620,0.97922504,True,1396
Pou3f4,0.9792067,True,1397
Hsd11b2,0.97920495,True,1398
Cdh9,0.97919697,True,1399
Upk1a,0.9791816,True,1400
Syce1,0.9791798,True,1401
Garem1,0.9791725,True,1402
Syndig1l,0.9791382,True,1403
Gm4779,0.97913545,True,1404
1700007K13Rik,0.97913533,True,1405
Dhh,0.97912866,True,1406
Fa2h,0.9791236,True,1407
Tktl2,0.9791116,True,1408
Tmem91,0.97910887,True,1409
Grm1,0.97910196,True,1410
Arl14epl,0.9790998,True,1411
Gpat2,0.9790927,True,1412
Avp,0.9790923,True,1413
Calcoco2,0.9790866,True,1414
Endou,0.97908413,True,1415
Gbx2,0.97906476,True,1416
Terb2,0.9790425,True,1417
Fcmr,0.979037,True,1418
Klk11,0.9790279,True,1419
Vmn2r85,0.9790244,True,1420
Npy5r,0.9790063,True,1421
Rnf220,0.9790038,True,1422
Pcdh12,0.9789982,True,1423
Ryr3,0.97899467,True,1424
Gm45194,0.97897613,True,1425
Gm3739,0.9789726,True,1426
Ankfn1,0.9789665,True,1427
Ptprt,0.978959,True,1428
Cfap97d2,0.97895825,True,1429
Tma16,0.9789482,True,1430
Htr4,0.97894377,True,1431
Acsl6,0.9789342,True,1432
Pth2r,0.9789308,True,1433
Fcna,0.9789291,True,1434
Inpp5d,0.9789278,True,1435
Grid1,0.97892386,True,1436
Mroh4,0.97891563,True,1437
Apol7a,0.97891325,True,1438
Garem2,0.9788834,True,1439
Gabrd,0.97886986,True,1440
St6gal2,0.97885764,True,1441
Ldlrad1,0.97885484,True,1442
Dnd1,0.97882885,True,1443
Traf5,0.9788203,True,1444
Lif,0.9788136,True,1445
Reg3b,0.9787897,True,1446
6330411D24Rik,0.9787842,True,1447
Grik4,0.9787711,True,1448
Cmya5,0.97876245,True,1449
Sertm1,0.9787613,True,1450
Tmem252,0.97872686,True,1451
Daam2,0.9787265,True,1452
Neto1,0.978722,True,1453
Cd200r3,0.9787203,True,1454
Slc6a11,0.97871053,True,1455
Crx,0.978707,True,1456
Gm21739,0.97867215,True,1457
En1,0.9786584,True,1458
Fcer1a,0.97865564,True,1459
Cdx2,0.97861713,True,1460
Ampd1,0.97857744,True,1461
Syt10,0.9785566,True,1462
Speer4c,0.9785164,True,1463
Hecw1,0.97851264,True,1464
Tex13c2,0.97850835,True,1465
Defb50,0.97848356,True,1466
Hs3st2,0.9784795,True,1467
Adgrf5,0.97842956,True,1468
Gucy1b1,0.9784158,True,1469
Paqr8,0.9783973,True,1470
Gstm7,0.97838736,True,1471
Upk3a,0.9783739,True,1472
St6galnac5,0.9783626,True,1473
Cyp4a32,0.9783502,True,1474
Sall4,0.97834927,True,1475
Krt23,0.97833145,True,1476
Atp6v1g3,0.9783211,True,1477
Spdef,0.9782952,True,1478
Pmfbp1,0.97829354,True,1479
Slc13a1,0.9782854,True,1480
Coro6,0.9782512,True,1481
Piwil1,0.97824425,True,1482
Arr3,0.978239,True,1483
Tfr2,0.9782248,True,1484
Stk26,0.97822326,True,1485
Klra5,0.97821933,True,1486
Ebf1,0.97821623,True,1487
Slc44a4,0.9782162,True,1488
Gm3336,0.97820747,True,1489
D1Pas1,0.9781897,True,1490
Dkk1,0.9781795,True,1491
Kcnd2,0.9781589,True,1492
Cacna1c,0.9781553,True,1493
Egf,0.9781482,True,1494
Cavin2,0.9781425,True,1495
Nrxn1,0.9781325,True,1496
Abcb5,0.97812617,True,1497
Hba-x,0.97812283,True,1498
Ripor3,0.97812057,True,1499
Kcnip1,0.9780994,True,1500
Nptxr,0.9780953,True,1501
Akr1c12,0.9780772,True,1502
Banf2,0.9780606,True,1503
Proc,0.9780589,True,1504
Zyg11a,0.978048,True,1505
Cdiptos,0.9780437,True,1506
Soga1,0.97803897,True,1507
Fndc3c1,0.9780368,True,1508
Adam34,0.9780112,True,1509
Ovol1,0.9780098,True,1510
Tfap2d,0.9780074,True,1511
Clca2,0.97800374,True,1512
Hao2,0.9780035,True,1513
Sprr2a3,0.9779989,True,1514
Bricd5,0.9779873,True,1515
Il1a,0.9779797,True,1516
Rtbdn,0.97797406,True,1517
Nlrp4c,0.9779681,True,1518
Gpx6,0.97794604,True,1519
Alx3,0.9779355,True,1520
Tmem72,0.97791904,True,1521
Nrxn3,0.9778976,True,1522
Tmem132b,0.9778924,True,1523
Gm17660,0.97788125,True,1524
Itga10,0.9778444,True,1525
Armh4,0.9778282,True,1526
Pklr,0.9778272,True,1527
Slc17a7,0.97779745,True,1528
Grm7,0.9777967,True,1529
Rims1,0.97778547,True,1530
Rbp7,0.97778183,True,1531
Ccdc170,0.9777797,True,1532
Lbhd2,0.97777444,True,1533
Dppa2,0.97776073,True,1534
Rxfp1,0.9777578,True,1535
Slc12a3,0.9777432,True,1536
Grip1,0.9777432,True,1537
Cyp2e1,0.97774214,True,1538
Scgn,0.977733,True,1539
Colec11,0.97773194,True,1540
Folr2,0.97772354,True,1541
Camk2a,0.977711,True,1542
Insyn2b,0.9776865,True,1543
Upk3bl,0.9776824,True,1544
Chp2,0.97764856,True,1545
Lrrc9,0.97764516,True,1546
Fbxl7,0.97763985,True,1547
Sntg1,0.977627,True,1548
Klra8,0.9776262,True,1549
Nrg3,0.97761637,True,1550
Megf10,0.97760934,True,1551
Gli3,0.9776034,True,1552
P3h2,0.9775796,True,1553
Glra1,0.9775702,True,1554
BC051019,0.9775678,True,1555
Ngp,0.97755915,True,1556
Csmd2,0.97754794,True,1557
Cbln4,0.9775401,True,1558
Rhag,0.97753274,True,1559
Car3,0.97752714,True,1560
Trpm3,0.97751915,True,1561
Nnat,0.9775176,True,1562
Apcdd1,0.9774987,True,1563
Hoxc13,0.9774948,True,1564
Uroc1,0.9774937,True,1565
Pdgfrb,0.97748667,True,1566
Hepacam,0.97746885,True,1567
Serpina3a,0.97745556,True,1568
Chodl,0.97742957,True,1569
Klk1b27,0.977394,True,1570
Ibsp,0.9773908,True,1571
Dpp10,0.97738767,True,1572
Gypa,0.97737783,True,1573
Gm3173,0.9773733,True,1574
Prkg1,0.9773662,True,1575
Hcrt,0.9773646,True,1576
Terb1,0.9773643,True,1577
Lcn3,0.97735417,True,1578
Six6,0.9773477,True,1579
Ccdc73,0.9773374,True,1580
F830045P16Rik,0.97733057,True,1581
Sult1c1,0.9773191,True,1582
Drc7,0.9773105,True,1583
Cfap65,0.97730637,True,1584
Scnn1g,0.9772975,True,1585
Cckar,0.9772973,True,1586
Atp6v1g2,0.97728133,True,1587
Dcstamp,0.97727954,True,1588
Pate1,0.9772577,True,1589
F13b,0.9772476,True,1590
Cldn18,0.9772274,True,1591
Hoatz,0.97721577,True,1592
Il1rapl1,0.97720534,True,1593
Ces1h,0.9771984,True,1594
Myo7b,0.97719747,True,1595
Vil1,0.97718483,True,1596
Fgf8,0.97716814,True,1597
Crybb1,0.97716576,True,1598
Glyat,0.9771573,True,1599
Ak9,0.97715366,True,1600
Eef1akmt3,0.9771441,True,1601
Nlrp9b,0.9771289,True,1602
Kcnj9,0.9770868,True,1603
Hs6st3,0.97704506,True,1604
G6pc,0.9770413,True,1605
Ptchd4,0.97703326,True,1606
Cpne6,0.97703284,True,1607
Plcd4,0.977023,True,1608
Grm8,0.97700095,True,1609
Olfr110,0.976982,True,1610
Frmpd4,0.9769746,True,1611
Topaz1,0.97697014,True,1612
Cyp2j11,0.9769435,True,1613
Gpr161,0.9769425,True,1614
Ifi207,0.976936,True,1615
Medag,0.9769317,True,1616
Epha10,0.9768802,True,1617
Napb,0.9768692,True,1618
Sis,0.9768455,True,1619
Slc10a4-ps,0.97683185,True,1620
Acsm1,0.976826,True,1621
Tex30,0.97681326,True,1622
Mmp16,0.9768041,True,1623
Clec4e,0.9768024,True,1624
Alk,0.97679365,True,1625
Smgc,0.9767891,True,1626
Psapl1,0.9767696,True,1627
Cgas,0.9767633,True,1628
Adam18,0.9767589,True,1629
Myom1,0.9767585,True,1630
Foxa3,0.97674185,True,1631
Defb14,0.9767104,True,1632
Wdr88,0.976701,True,1633
Dmkn,0.9767009,True,1634
Abca9,0.976687,True,1635
Gabra5,0.97668046,True,1636
Otx1,0.9766748,True,1637
Phka1,0.9766696,True,1638
Daw1,0.976639,True,1639
Gk,0.9766317,True,1640
Btnl10,0.97662824,True,1641
Igfals,0.9766066,True,1642
Krt17,0.97660524,True,1643
Ehd3,0.97660315,True,1644
Cga,0.97660196,True,1645
Asprv1,0.97658443,True,1646
Cyp2j5,0.9765773,True,1647
Glis3,0.97657275,True,1648
Grik1,0.97652423,True,1649
Diaph3,0.97651404,True,1650
Cpox,0.97650814,True,1651
Slc7a9,0.9765056,True,1652
Npy2r,0.9765001,True,1653
Arvcf,0.9764711,True,1654
Fmod,0.9764625,True,1655
Il1r2,0.97645915,True,1656
Mmp8,0.9764539,True,1657
Grhl3,0.9764418,True,1658
Xlr3c,0.97643936,True,1659
Cstdc5,0.97642154,True,1660
Zfp980,0.97642154,True,1661
Slc36a2,0.9764054,True,1662
Usp26,0.97640145,True,1663
Nos1,0.97639465,True,1664
Tmem130,0.97639257,True,1665
Clcnkb,0.97638917,True,1666
Gjc2,0.9763812,True,1667
Kctd14,0.97637135,True,1668
Gata1,0.97636926,True,1669
Tmem156,0.9763672,True,1670
Rab3c,0.9763504,True,1671
Vrtn,0.9763345,True,1672
Dcx,0.9763332,True,1673
Lrp2,0.9763288,True,1674
Vsig8,0.9763226,True,1675
Amtn,0.97631735,True,1676
Rph3a,0.9763129,True,1677
Rhox2g,0.9763089,True,1678
Lmntd1,0.97629535,True,1679
Ermap,0.9762854,True,1680
Serpina12,0.9762818,True,1681
Slc1a3,0.97628,True,1682
Mc3r,0.9762733,True,1683
Gm2381,0.9762703,True,1684
Icam4,0.97624886,True,1685
Scn9a,0.9762416,True,1686
Ntn5,0.97621226,True,1687
Upk3b,0.97621125,True,1688
Dynlt4,0.9761913,True,1689
Nrsn1,0.97618055,True,1690
Aspg,0.97617954,True,1691
Psg17,0.9761754,True,1692
Csrp3,0.9761673,True,1693
Scn1a,0.97616184,True,1694
Cip2a,0.97613734,True,1695
