,entropy
Schip1,3.591227862802299
Il12a,3.7316396584462215
1110032F04Rik,3.7967395633467174
Ift80,4.2486260422805575
Smc4,4.205246858253431
Mir16-2,3.926406570895335
Trim59,4.0975857188133125
Kpna4,4.356466731608176
Gm1647,3.926039215953092
Arl14,2.090227607583128
Ppm1l,4.151251873119147
B3galnt1,3.769126028924185
Nmd3,4.2775614353576215
1110032A04Rik,3.2660231165634004
Gm6634,3.5447144669458486
Sis,2.0045343280856684
Slitrk3,2.548945753357191
LOC626082,2.7557572987768304
Bche,3.545155430462661
Zbbx,3.5743243759795966
Serpini2,1.6422741998918693
Pdcd10,4.355401815034034
Serpini1,4.062667049312732
2410007B07Rik,3.943993860737868
Golim4,4.255637430990932
Fstl5,2.1034369070652965
Rapgef2,4.2413659666570345
4921511C10Rik,3.9361469803096014
Gm17359,3.8548803622627
Fnip2,4.194192157421272
Ppid,4.334494916064547
Etfdh,4.272471092857384
4930579G24Rik,4.170643948899834
Rxfp1,3.3068074263543084
Tmem144,3.5584665436741405
Fam198b,3.6977009460902566
Gria2,2.369499571394889
Glrb,3.1328882508427847
Pdgfc,3.994840531465457
Ctso,4.263556200167259
Tdo2,3.4603803663381587
Accn5,3.016994989836467
Gucy1b3,3.7964482247361557
Gucy1a3,3.6720865380013534
Mtap9,4.0515600657547095
Npy2r,3.068858765961259
Rbm46,3.7880166032949556
Lrat,3.791365449472556
Fgg,1.7790726400411645
Fga,1.344423638238002
Fgb,1.674276215616468
Plrg1,4.214530825712307
Sfrp2,3.6755413254918854
Tlr2,4.153594276823899
D930015E06Rik,4.131059046116043
Mnd1,4.139948141408538
Trim2,4.071561304084753
Gm6525,4.017827388614478
Fhdc1,3.835612457955936
Arfip1,4.325299691653516
Tigd4,3.8539182913137733
Tmem154,4.176062434297918
Fbxw7,4.2796898926447
Pet112l,4.163023053674801
Fam160a1,3.947724164435082
Glt28d2,3.9162678496616707
Prss48,3.470448574684969
Sh3d19,4.174688980848127
Rps3a,4.303807707705794
Snord73a,4.017076168395509
Rnu73b,4.033012424789759
Lrba,4.142969532618896
Mab21l2,3.869941226964058
Dclk2,3.924199345554162
Cd1d2,2.513929225728269
Cd1d1,4.086946528065638
Kirrel,3.8259525364222737
Fcrls,2.2986392795863946
Cd5l,2.9716073924125648
Fcrl1,3.1414667454678216
Fcrl5,3.1179532774418584
Etv3,4.315098368734938
Arhgef11,4.2228327722347565
4933430H15Rik,4.105551955201278
Pear1,4.135021870357224
Ntrk1,3.5513695076036362
Insrr,3.2832155342395515
Sh2d2a,3.3761735328921065
Prcc,4.37577453588994
Hdgf,4.373852113818596
Mrpl24,4.374862339909764
Rrnad1,4.2558575687840365
Isg20l2,4.332192068369494
Crabp2,3.6116879508448436
Nes,3.857266105595469
Bcan,1.9383337342196512
Hapln2,2.2003412196245495
Gpatch4,4.282704060583721
Apoa1bp,4.344778102724936
Iqgap3,3.924313198069033
Mef2d,4.187766541619735
1700113A16Rik,4.196519770618049
Rhbg,3.4067252189219794
1700021C14Rik,4.2335073914085095
Cct3,4.356157850767227
0610031J06Rik,4.324743155795324
Tmem79,3.8128429868776053
Smg5,4.302204485434451
Paqr6,3.8111836982620813
Bglap-rs1,3.131623834393641
Bglap2,2.9066591762101304
Bglap,2.840638132231614
Pmf1,4.261376148084922
Slc25a44,4.2375403845712425
Sema4a,4.277516375903096
Lmna,4.064623867914249
Mex3a,4.211698615417898
Rab25,3.2941587903139524
Lamtor2,4.358902693874997
Ubqln4,4.325297627861706
Ssr2,4.365065176220713
Arhgef2,4.264786908016833
Rxfp4,3.2373078612794406
2810403A07Rik,4.3149900196648945
Rit1,4.282581608936307
Syt11,3.820999436077425
5830417I10Rik,4.285131767683301
1500004A13Rik,3.830998163433287
Gon4l,4.282651433892557
Msto1,4.236528438653566
Dap3,4.333210893593206
Ash1l,4.362691471673505
Rusc1,4.300585440759229
Fdps,4.289166480672542
Pklr,2.9318298690598077
Hcn3,3.729647067453325
Clk2,4.258694250627368
Scamp3,4.312566440148935
Fam189b,4.1866249207833075
Gba,4.203716212660752
Mtx1,4.307747830237061
Thbs3,3.9079559281454714
Muc1,3.888928111619312
Trim46,3.835827092304213
Krtcap2,4.355946312106665
Dpm3,4.250133642198021
Slc50a1,4.327498661827448
Efna1,4.072730442145318
Efna3,3.2102814756269535
Efna4,3.8523391466135513
Adam15,4.1437874821064
Dcst1,4.044556588246274
Zbtb7b,4.323052222372041
Gm15417,4.300608486434444
Lenep,4.248615723321506
Flad1,4.209766562318106
Cks1b,4.27892663364017
Shc1,4.343474818196698
Pygo2,4.258971486660559
Pbxip1,4.301647949576259
Pmvk,4.310584856045694
Kcnn3,3.6890636333986246
Adar,4.2672892555868875
Chrnb2,3.7311550113360905
Ube2q1,4.362970083567903
She,4.0942950027717036
Il6ra,4.060512450662722
Atp8b2,4.214882702215973
Hax1,4.348515629693487
Gm19710,4.11591941336059
Ubap2l,4.354404315659029
4933434E20Rik,4.288933960128576
1700094D03Rik,4.27421843659015
Tpm3,4.345489079003603
Nup210l,4.1455564956531745
Rps27,4.089221170605949
Rab13,4.173483726430881
Jtb,4.371376939507378
Creb3l4,3.6586003464512955
Slc39a1,4.258452099054953
Crtc2,4.3110034618178945
Dennd4b,4.197912486124736
Gatad2b,4.319845433864053
Slc27a3,3.790189432105956
Ints3,4.275558181440371
Npr1,4.014087453888815
Ilf2,4.302231314727986
Snapin,4.282286830672728
2500003M10Rik,4.362386374450874
S100a1,4.191720078797769
S100a13,4.237659740530941
S100a14,3.1716534843125634
S100a16,4.015675197721581
S100a2,3.918492617233232
S100a3,4.0246984394817495
S100a4,4.048698962374956
S100a5,3.894573270151233
S100a6,4.121813946736262
S100a7a,3.6829788872110987
S100a8,3.024090650045765
S100a9,3.249019535837896
Pglyrp4,2.403058890023051
Pglyrp3,3.0012028549036405
Lor,3.9271120437291747
Prr9,3.38758974125638
Sprr2b,2.183508589654003
Sprr2f,1.884374005528794
Sprr2g,2.5396034837796724
Sprr2h,2.90659932624763
Sprr2i,2.20515105842123
Sprr2j-ps,2.5257575045240097
Sprr2k,2.769911298960189
Sprr1b,1.4160056552408422
Sprr3,2.6649490832600606
Sprr1a,3.1060231849168067
Sprr4,1.437459373048747
Ivl,2.408359911270595
Lce6a,2.6804228783061403
Kprp,2.4587437766847127
2310050C09Rik,2.1435687146788314
Lce3c,2.008137020655943
Crct1,2.4561929300071155
Crnn,2.871689255879592
Rptn,3.078306116938455
Tchh,3.941688261320401
Tchhl1,3.0318491313914877
S100a11,4.189257631202715
S100a10,4.271046044612334
Them4,4.2143836085631685
Them5,2.1386396919051034
C2cd4d,3.8298379684705663
Rorc,3.811776694442256
Lingo4,3.603949075521319
Tdrkh,3.9238767061011433
Oaz3,3.868656172596811
Mrpl9,4.311956589668976
Riiad1,4.186442275208091
Celf3,4.020754877297465
Snx27,4.304172654890926
Tuft1,3.9773034605569766
BC021767,3.5490381107885396
Selenbp2,1.7838264124936634
Cgn,3.412119970714244
Pogz,4.28574368195507
Psmb4,4.3845656010714436
Selenbp1,4.191768577905313
Rfx5,4.293956541464373
Pi4kb,4.225458947313432
Zfp687,4.3061793484611925
Psmd4,4.3702807220907784
Pip5k1a,4.3079806947463295
Vps72,4.313298054345706
Tmod4,3.8013074225536334
Scnm1,4.302091664815485
Lysmd1,4.242211777333978
Tnfaip8l2,3.5224358343530806
Sema6c,3.9574098833663736
Gabpb2,4.277194768345982
Mllt11,4.235848075286753
Cdc42se1,4.334125841295796
Gm128,4.0123641877271705
Bnipl,3.718796338045089
Prune,4.279587047019484
Fam63a,4.2584221740737025
Anxa9,4.052145494698246
Lass2,4.312592237546565
Setdb1,4.248792865451894
Gm4349,3.9117653438620827
Arnt,4.3496837358581475
Ctsk,3.9753205005925283
Ctss,3.67027590465307
Golph3l,4.175500394994898
Ensa,4.334864334798601
Mcl1,4.352254876488546
Adamtsl4,4.0435064621801065
Ecm1,3.97130436172958
Tars2,4.219824795671166
Rprd2,4.328357199220555
Prpf3,4.243306962854672
Mrps21,4.293555133957259
C920021L13Rik,4.104370434389851
Gm129,4.123755630864503
BC028528,3.945977164667618
Aph1a,4.359564139150216
Car14,3.2555153205609844
Anp32e,4.313767566982562
Gm9054,3.8506392700924232
Plekho1,4.128736936364094
Vps45,4.235833972709382
Mir1946b,3.835892445711541
Otud7b,4.312479416927599
Mtmr11,4.190648626882894
Sf3b4,4.342729101422557
Sv2a,3.5755079605828346
Bola1,4.33411277061433
Hist2h2ab,4.173074751687129
Hist2h2ac,4.0588287405107755
Hist2h2be,4.166746478065981
Hist2h3c2,4.2227460929787215
Hist2h2aa1,3.8512467128152705
Hist2h3c1,4.126961731441887
Hist2h4,4.103598576252779
Hist2h3b,3.9570353051527944
Hist2h2bb,4.063426868664243
Fcgr1,2.6482535234622517
Terc,3.9777100275436164
BC107364,3.3721666810923048
Hfe2,3.237415866384182
Gm15441,4.229919145380908
Txnip,4.285722356106364
Polr3gl,4.318462349385815
Ankrd34a,3.6815658777516096
Lix1l,4.130142378586944
6330549D23Rik,4.199075776775172
Rbm8a,4.368743197192066
Pex11b,4.250870415874317
Itga10,3.8543644143101115
Ankrd35,3.814041705954119
Pias3,4.232990067594714
Nudt17,3.9055536744782198
Polr3c,4.118834863258016
Rnf115,4.327881495208269
Cd160,3.9343906934789903
Pdzk1,3.7604292102353543
Gpr89,4.2064321626831775
Gja5,3.475883226452234
Acp6,4.210963905533412
Bcl9,3.9625139844786803
Chd1l,4.216133704018349
Fmo5,4.097059107936371
Prkab2,4.218646026582152
Pde4dip,4.178338796664738
Sec22b,4.307931163742881
Gm5544,3.609872501982336
Notch2,4.262898882475662
Adam30,3.614965596204987
Reg4,0.8465425491140396
Hmgcs2,3.5631506631530403
Phgdh,4.127898004993185
Zfp697,3.9502970248919898
Hsd3b4,1.7904855807350712
Hsd3b5,1.395524155358265
Hsd3b2,2.6770169338884533
Hsd3b3,2.7468193604114903
Hsd3b6,3.5590399338321173
Hsd3b1,2.5248872723106435
Hao2,2.041554797562444
Wars2,4.262255667361435
Tbx15,3.6667788094304257
Spag17,3.82746667168047
Wdr3,4.233663895620794
Gdap2,4.248358781241117
Fam46c,3.9542883982532135
Man1a2,4.335762428201406
Vtcn1,3.5240215143940357
Trim45,4.120806472367508
Ttf2,4.189718200741726
Cd101,3.91414283202761
Ptgfrn,4.128079618672496
Cd2,3.495308322901886
Igsf3,4.1146952408517485
Atp1a1,4.295366799201448
Mab21l3,3.4767507069431858
Slc22a15,4.132284250520789
Nhlh2,2.839306298583332
Casq2,3.5630319951239446
Vangl1,4.070314085900695
A230001M10Rik,2.8852576551367624
Ngf,3.8757102130046
2410057H14Rik,4.00599360637391
Tspan2,3.792270766146698
Tshb,3.5644154235674854
Nr1h5,3.372005017400494
Sike1,4.277372942372276
Csde1,4.376629289664728
Nras,4.325929836086278
Ampd1,3.871115524504149
Dennd2c,4.052022355120229
Bcas2,4.373837323310622
Trim33,4.303828001658596
Syt6,3.656985085394392
Atg4a,4.200090474415262
Olfml3,3.4464920793503833
Hipk1,4.343344111382042
Dclre1b,4.189366324238061
Gm15471,4.096169613666109
Ap4b1,4.232667428141696
Bcl2l15,3.7771483316563312
Ptpn22,3.927700912325729
Rsbn1,4.351531173493715
A130049A11Rik,4.0902651052966865
Phtf1,4.25750860223232
Magi3,4.232339973174453
Lrig2,4.236165899225547
Slc16a1,4.237869215399692
Fam19a3,3.94865459057625
Ppm1j,4.162835592585361
Rhoc,4.130635624829619
Mov10,4.234710238068644
Capza1,4.313218598361008
St7l,4.256424079635979
Wnt2b,4.1397579285966835
Cttnbp2nl,4.038261335294092
1700095B22Rik,3.803940476938343
Kcnd3,3.546260590977105
Ddx20,4.205566402018734
6530418L21Rik,4.052395557472601
Rap1a,4.326916328571627
Gm5547,4.099976965590909
Adora3,3.067509734047891
I830077J02Rik,3.369334814763198
Atp5f1,4.376323504511494
Wdr77,4.265441817951319
Ovgp1,4.189530739652286
1700027A23Rik,4.037294792796243
Chia,3.648159967648018
Chi3l3,3.056141336860558
Chi3l4,2.4738675870362865
BC051070,2.663422909216304
2010016I18Rik,3.915037485777398
Dennd2d,4.059557602985132
Cept1,4.301581564273026
Dram2,4.290750440886988
4933421E11Rik,4.299384657890905
Cd53,3.575318435701584
Kcna3,3.6735483905336874
AI504432,3.9024662419299307
Kcna2,3.759239778221987
Cym,3.725259446064513
A630076J17Rik,3.9926487845628613
Hbxip,4.3676820642362415
Slc16a4,4.004620840854724
Rbm15,4.247570756734863
Kcnc4,3.6755399496306786
Slc6a17,3.6490979610258236
Alx3,3.133592003850115
Fam40a,4.227413358157837
Ahcyl1,4.311212936686645
Csf1,4.047282169297148
Eps8l3,2.0099743113151103
4933431E20Rik,3.7514317658728156
Gstm5,4.127832995551159
Gstm7,3.930933842196648
Gstm6,3.750442865630354
Gstm3,2.2892313126362467
Gstm2,4.024420171552653
Gstm1,4.145912155775158
Gstm4,4.173947391657607
Ampd2,4.233796666227261
Gnat2,3.5350827505669282
Gnai3,4.377820441504604
Gpr61,3.1086620867116457
Amigo1,4.134419931079204
Cyb561d1,4.193719205131399
Atxn7l2,4.2629931289683345
Sypl2,3.7907597265762174
Psma5,4.370394230640348
Sort1,4.023339432574631
Mybphl,3.1911666358794575
Gm12522,3.7225022202058806
Psrc1,4.140919155455309
Celsr2,4.006291824290506
Sars,4.35581560529201
5330417C22Rik,2.8667760555097432
1700013F07Rik,3.757474204328229
Scarna2,3.921799499644022
Tmem167b,4.321919544633459
Taf13,4.316353498120935
Wdr47,4.1627884693390245
Clcc1,4.295205479474939
Gpsm2,4.106908898316585
Aknad1,3.527898347309785
Stxbp3a,4.293399317675577
Fndc7,3.9615649842112193
Prpf38b,4.354577330205798
4921515J06Rik,3.991885869523634
Fam102b,4.151593086698459
Slc25a24,4.153499342400623
Vav3,4.214154183706918
Ntng1,3.758666732029312
Prmt6,4.252524888975617
Amy2b,1.6555928803399869
Amy1,3.5652890954338683
Rnpc3,4.316827482306713
Col11a1,3.0361978847012048
Olfm3,2.7343151897978593
S1pr1,4.070602328823542
A930005H10Rik,4.270847232667937
Dph5,4.217641647901114
Slc30a7,4.262533935290531
Extl2,4.172819529433249
Vcam1,3.9252377768000715
Gpr88,3.5801177835565614
Cdc14a,4.21466290838817
Rtcd1,4.245460185643474
Dbt,4.222112508892943
Lrrc39,3.942524097003594
Ccdc76,4.182544116443635
Sass6,4.128607261445342
Hiat1,4.334776279681359
Slc35a3,4.093730899676874
Agl,4.291757915255743
Frrs1,4.1786208482121525
Palmd,3.907960055729092
4930455H04Rik,3.3340075144841665
1700061I17Rik,3.735528874112833
D3Bwg0562e,3.8573228598702536
4833424O15Rik,3.204892571244818
Snx7,4.128114703133272
Dpyd,3.541787322228164
Ptbp2,4.282725386432428
Rwdd3,4.183917569893426
Tmem56,3.768562269794656
Alg14,4.215183671854982
Cnn3,4.25852329987241
Slc44a3,3.7993316858605213
A730020M07Rik,3.8757934526076174
F3,4.0403756900038
Abcd3,4.171168152019664
Arhgap29,4.138115150315643
Abca4,3.752994400238555
Gclm,4.302735911825618
Dnttip2,4.336154204680072
Bcar3,4.193816547311787
Fnbp1l,4.213874539916615
Pde5a,4.081936329480702
4930447N08Rik,3.431439125850965
4933405D12Rik,3.7934137628443323
Fabp2,1.6211272131417782
1810037I17Rik,4.339474845702931
Usp53,4.108908024650215
Myoz2,2.934265143396025
Synpo2,3.916810282942492
Sec24d,4.234970275836749
Mettl14,4.238612180451419
Prss12,4.084565944212395
Snhg8,4.290774518458109
Ndst3,3.3654053551562844
Tram1l1,3.0757889788604267
Ndst4,2.5936196227800123
Ugt8a,2.3995753814298246
Arsj,3.709898299654749
Camk2d,4.3201756405537095
Ank2,3.7360420703430077
Larp7,4.339855271326639
4930422G04Rik,4.174879881590585
Alpk1,4.117387801233656
Tifa,4.216670977819644
Ap1ar,4.241320563237207
5730508B09Rik,4.302145667367856
Pitx2,3.692713793180537
Enpep,3.7977195204913334
Elovl6,4.214783296243774
Egf,2.9824343882149824
6330410L21Rik,2.658709724669409
Lrit3,2.7771027535060173
Rrh,3.399678057820225
Gar1,4.311264187516603
Cfi,2.781329227150971
Pla2g12a,4.293099723897774
Casp6,4.2756603391349834
Ccdc109b,4.239785790060907
Sec24b,4.28921188409237
Col25a1,3.884338582598387
Agxt2l1,2.796361198766984
Ostc,4.361345191482551
Rpl34,4.218802530794438
Rpl34-ps1,4.29676639401417
Lef1,3.865197257522658
Hadh,4.305147452556016
Cyp2u1,4.000642538174965
Sgms2,4.039834632584185
Papss1,4.260061856667029
Dkk2,3.549055309053626
Aimp1,4.34834089532021
Tbck,4.136477875479429
Npnt,3.8191317044890547
Gstcd,4.147924696755555
Ints12,4.243079601790232
Arhgef38,2.393336882752427
Ppa2,4.3023995137605295
Tet2,4.26006013684052
Cxxc4,3.5129386084071346
Tacr3,2.9030723060437356
Cenpe,4.187488617655941
Bdh2,3.876205179073783
Nhedc2,3.9122909228431193
Nhedc1,4.143286324661785
Cisd2,4.369736912948751
4930539J05Rik,4.228788187468834
Ube2d3,4.37658182245309
Manba,4.1970556685581375
Nfkb1,4.279063531830257
Slc39a8,4.1137276664579945
4933401H06Rik,3.2688257458418604
Bank1,3.4613544760726453
Ppp3ca,4.336402891593219
Emcn,3.6212065026394966
Ddit4l,3.9846278576919216
H2afz,4.334569556535022
Dnajb14,4.199414926562673
Lamtor3,4.337481566779431
Dapp1,4.116354529467273
Gm5105,3.407059209229955
Mttp,3.9612770852536747
Rg9mtd2,4.29059737632772
0610031O16Rik,3.597302290030773
Adh7,3.5831109696121777
Adh1,3.7077653708187484
Adh6a,3.253430890832527
Adh6-ps1,1.9978025831655966
Adh4,2.7275265186203512
Adh5,4.317771667059949
Metap1,4.299398072537672
Eif4e,4.356208413666581
Mir1956,3.9066921996269315
Tspan5,4.269376781003061
Rap1gds1,4.288942559261119
B930007M17Rik,3.682216316137173
Unc5c,3.7770589006778827
Bmpr1b,3.596452351770209
Pdlim5,4.338106207767365
Gbp5,4.136252234241496
Gbp7,4.22740200730288
Gbp3,4.1479136898659
Gbp1,3.74216190099131
Gbp2,4.213426353128466
Ccbl2,3.980893082445785
Gtf2b,4.294202132689805
Pkn2,4.356417888535331
Lmo4,4.286931394141929
Hs2st1,4.248693115514394
Sep15,4.377223317740809
Sh3glb1,4.350594899942418
Clca1,4.151428671284234
Clca2,2.5399455572722385
Clca4,1.6097625995727638
AI747448,1.7643992522522005
Clca6,1.683446502543124
Clca3,1.3857441899343004
Clca5,3.4202392716614773
Odf2l,4.208408587306893
Col24a1,3.4927096650473493
Znhit6,4.299626809463319
Cyr61,3.9758116830433927
Ddah1,3.7463899224801214
Bcl10,4.321673609442725
2410004B18Rik,4.273049642494886
Syde2,4.102667118215705
Wdr63,3.5444836662283907
Mcoln3,3.587832925274267
Mcoln2,3.890146436718024
Lpar3,3.796438937673009
Ssx2ip,4.170710334203067
Ctbs,4.193150286522345
Spata1,4.285413131300112
Gng5,4.294202132689805
Rpf1,4.324052129504158
Dnase2b,2.8082288615897717
Uox,2.2714199293996398
4930503B20Rik,3.7971853423777535
Prkacb,4.300298229732288
Ttll7,3.874287228551361
Lphn2,4.197190158991112
Gm1653,3.236412175633747
Eltd1,3.6604556952888037
Ifi44,3.9154464605211503
Ptgfr,3.7677271220420665
Gipc2,3.6057672761062407
Dnajb4,4.333684877778984
Fubp1,4.333841038025967
Nexn,4.127120987376586
Fam73a,4.150818132873671
Usp33,4.268667524550902
Zzz3,4.329765737131122
Ak5,3.911397644954538
AI115009,3.15014327020385
Pigk,4.285573075165415
St6galnac5,3.508363525928882
St6galnac3,3.8385203406167245
Msh4,3.923607381269892
Rabggtb,4.35951116849375
Acadm,4.295397412113301
Slc44a5,3.658749971357546
Lhx8,3.4636377177455
AI606473,2.8572936200717716
Tyw3,4.206512994529083
Cryz,4.1177180079233136
4922501L14Rik,2.7825365453600277
Tnni3k,3.1311292122897596
Fpgt,4.2349503258492485
Lrriq3,4.045865720184642
4930570G19Rik,3.6895568796412994
Negr1,3.7087632141590543
Zranb2,4.34514752145899
Ptger3,3.971743949385185
Cth,3.5782493640375876
Ankrd13c,4.283906219313252
Srsf11,4.3592019436874985
Lrrc40,4.205386508165931
Lrrc7,2.974863023993398
Depdc1a,4.086729829925551
Rpe65,2.381071768023495
Wls,4.305437415305371
Tmem68,4.251096745042853
Tgs1,4.267896698309735
2210414B05Rik,3.8505873313318624
Lyn,4.081090862769061
6330407A03Rik,3.923225235819675
Rps20,4.255873735153218
Mos,3.8837239166042035
Plag1,3.9535915245519178
Chchd7,4.352634270216349
Sdr16c5,2.595784884354375
Sdr16c6,2.732388296177592
Penk,3.8809092485401826
Impad1,4.284626138689764
Fam110b,4.0524161953907045
Ubxn2b,4.234877405205283
Cyp7a1,2.1553297482580844
Sdcbp,4.349812378880992
Nsmaf,4.286105877417787
Tox,3.876657837410854
8430436N08Rik,3.5309561988421256
Car8,3.9672111746390453
Rab2a,4.381606811546
Chd7,4.259163419298922
Clvs1,3.352291678027995
Asph,4.194085872143038
4930412C18Rik,3.9907934357253536
Gdf6,3.6793452377636693
2610301B20Rik,4.201133033244792
Plekhf2,4.3317466333037595
2310030N02Rik,4.2481004632995205
Trp53inp1,4.213775133944416
Ccne2,4.2123253201976425
Ints8,4.285816602599036
Dpy19l4,4.142569500972989
Esrp1,3.247675663404054
1110037F02Rik,4.28824327780271
Rad54b,3.8828079370057083
Fsbp,3.914322381915111
Gem,4.139931975039357
Cdh17,2.7455404974196744
Pdp1,4.172448390872686
1700123M08Rik,4.218455469804996
Tmem67,4.184475137647523
C430048L16Rik,4.242578100380316
Rbm12b,4.226869205050507
Fam92a,4.300723370845221
Gm11818,4.0730355393679485
Runx1t1,3.7961073551221456
Slc26a7,3.5238048162539486
Otud6b,4.31378717300476
Tmem55a,4.295438687949509
Gm11837,4.046468347393265
Necab1,3.6041052357683023
Tmem64,4.290675800416514
Calb1,2.3246163990859676
Decr1,4.241939012849709
Nbn,4.240869624726645
Osgin2,4.214339237039246
Ripk2,4.241382133026216
A530072M11Rik,4.0113223168282435
Mmp16,3.6121983953526047
Cpne3,4.328044878726589
Fam82b,4.225872049640804
Wwp1,4.313382669809931
Slc7a13,2.301700570771753
Atp6v0d2,3.7922071325658786
Ttpa,3.194271266692833
Ggh,4.319073919692283
Nkain3,3.4916629786341984
Ccnc,4.318049591023744
2610029I01Rik,4.235568087531147
Usp45,4.302580095543936
4930528A17Rik,4.080422194222506
Sfrs18,4.3249192660298075
Coq3,4.216102403175891
6230409E13Rik,3.7604873403713457
Fbxl4,4.249305373751465
Pou3f2,3.377266310655689
Mms22l,4.114508467692912
Klhl32,3.3292253648942753
Ndufaf4,4.340872720689144
Gpr63,3.8432250980137272
Fhl5,3.5610851515161777
1810074P20Rik,4.248692427583791
Fut9,2.675930347500302
Manea,4.257255099804948
Epha7,3.8263078525789562
Map3k7,4.304976157835757
Bach2,4.227893189753744
BC024582,3.8061525177937403
Casp8ap2,4.266392194079987
Mdn1,4.253815446787692
Lyrm2,4.318038240168787
Ankrd6,3.8661183966006796
Rragd,4.0152995876120965
4933421O10Rik,4.240267341483323
Ube2j1,4.344293111649503
Gabrr2,3.8439446734249376
Gabrr1,2.9364744325290086
Pm20d2,4.023750815075496
Srsf12,3.9138903614961436
Pnrc1,4.356935556314428
Rngtt,4.267301294372448
Cnr1,3.5968245222266764
Spaca1,4.088969388005086
Akirin2,4.353083832865705
Orc3,4.249214222946508
Rars2,4.221824609935399
Slc35a1,4.233789098990623
1700003M02Rik,3.081870973325539
1810030N24Rik,4.309834323757329
