,0
10650,Wbp11
10651,BC049715
10652,Art4
10653,Erp27
10654,Arhgdib
10655,Pde6h
10656,Rerg
10657,Eps8
10658,Strap
10659,Dera
10660,Mgst1
10661,Plekha5
10662,Aebp2
10663,Pyroxd1
10664,Recql
10665,Golt1b
10666,Ldhb
10667,Kcnj8
10668,Cmas
10669,5730419I09Rik
10670,Etnk1
10671,Sox5
10672,4933425H06Rik
10673,Bcat1
10674,Lrmp
10675,Casc1
10676,Lyrm5
10677,Kras
10678,Gm15706
10679,1700073E17Rik
10680,Rassf8
10681,Bhlhe41
10682,Sspn
10683,Itpr2
10684,4933424B01Rik
10685,Fgfr1op2
10686,Tm7sf3
10687,Med21
10688,Gm6654
10689,Stk38l
10690,Arntl2
10691,Ppfibp1
10692,1700034J05Rik
10693,Mrps35
10694,Gm5887
10695,Klhdc5
10696,Ccdc91
10697,Far2
10698,Ergic2
10699,4732416N19Rik
10700,Tmtc1
10701,Rps4y2
10702,Ipo8
10703,Caprin2
10704,Fam60a
10705,Dennd5b
10706,4833442J19Rik
10707,Amn1
10708,2810474O19Rik
10709,Bicd1
10710,Myadm
10711,Prkcc
10712,Oscar
10713,Ndufa3
10714,Tfpt
10715,Prpf31
10716,Cnot3
10717,Leng1
10718,Tmc4
10719,Mboat7
10720,Tsen34
10721,Rps9
10722,Lilrb3
10723,9430041J12Rik
10724,D030047H15Rik
10725,Leng8
10726,Leng9
10727,Cdc42ep5
10728,Rdh13
10729,Eps8l1
10730,D630041G03Rik
10731,Ppp1r12c
10732,Tnnt1
10733,6030429G01Rik
10734,Tmem86b
10735,Ppp6r1
10736,Hspbp1
10737,Brsk1
10738,Suv420h2
10739,Cox6b2
10740,Il11
10741,Tmem190
10742,2210411K11Rik
10743,Rpl28
10744,Ube2s
10745,Isoc2b
10746,Isoc2a
10747,Zfp628
10748,Nat14
10749,A430110N23Rik
10750,Zfp579
10751,Fiz1
10752,Zfp524
10753,Zfp865
10754,Zfp784
10755,Zfp580
10756,Ccdc106
10757,U2af2
10758,Epn1
10759,Rfpl4
10760,Zfp787
10761,Zfp444
10762,Zfp667
10763,Zfp583
10764,Zfp78
10765,Zfp28
10766,Zfp954
10767,Zfp773
10768,Zfp418
10769,Zfp772
10770,Vmn2r29
10771,Clcn4-2
10772,2810047C21Rik1
10773,Zik1
10774,Zfp551
10775,Zfp606
10776,Zscan18
10777,Zfp329
10778,Zfp110
10779,Zfp128
10780,Zscan22
10781,Rps5
10782,2310014L17Rik
10783,Zfp324
10784,Zfp446
10785,Zbtb45
10786,Trim28
10787,Chmp2a
10788,Ube2m
10789,Mzf1
10790,6330408A02Rik
10791,Lig1
10792,Pla2g4c
10793,Gm18756
10794,Sepw1
10795,Gltscr2
10796,Ehd2
10797,Gltscr1
10798,Napa
10799,Kptn
10800,Meis3
10801,Dhx34
10802,Prr24
10803,Ccdc9
10804,Bbc3
10805,Sae1
10806,Zc3h4
10807,Tmem160
10808,Npas1
10809,Grlf1
10810,Ap2s1
10811,Slc1a5
10812,Fkrp
10813,Strn4
10814,Prkd2
10815,Dact3
10816,Ptgir
10817,Calm3
10818,Ccdc8
10819,Ppp5c
10820,Hif3a
10821,Mill2
10822,Pglyrp1
10823,Ccdc61
10824,Nova2
10825,Mypop
10826,Irf2bp1
10827,Sympk
10828,Dmwd
10829,Dmpk
10830,Six5
10831,Fbxo46
10832,Qpctl
10833,Snrpd2
10834,Eml2
10835,Gpr4
10836,Opa3
10837,Vasp
10838,Ppm1n
10839,Rtn2
10840,Fosb
10841,Ercc1
10842,Cd3eap
10843,Ppp1r13l
10844,Ercc2
10845,Klc3
10846,Mark4
10847,Bloc1s3
10848,Trappc6a
10849,Ppp1r37
10850,Gemin7
10851,Zfp296
10852,Clasrp
10853,Relb
10854,Clptm1
10855,Apoe
10856,Tomm40
10857,Pvrl2
10858,Bcam
10859,Bcl3
10860,Ceacam16
10861,Pvr
10862,Zfp180
10863,Zfp112
10864,Zfp235
10865,Zfp114
10866,Zfp111
10867,Zfp109
10868,Zfp108
10869,Zfp93
10870,Zfp61
10871,Zfp94
10872,Kcnn4
10873,1500002O20Rik
10874,Plaur
10875,Cadm4
10876,Zfp428
10877,Irgq
10878,Xrcc1
10879,Zfp575
10880,Ethe1
10881,Phldb3
10882,Rps19
10883,Arhgef1
10884,Rabac1
10885,Grik5
10886,Zfp574
10887,Pou2f2
10888,Dedd2
10889,Zfp526
10890,Gsk3a
10891,9130221H12Rik
10892,Erf
10893,Cic
10894,Pafah1b3
10895,Prr19
10896,Megf8
10897,Lipe
10898,4732471J01Rik
10899,Cxcl17
10900,Ceacam1
10901,Ceacam2
10902,Atp5sl
10903,B3gnt8
10904,Bckdha
10905,Exosc5
10906,Tmem91
10907,B9d2
10908,Tgfb1
10909,Ccdc97
10910,Hnrnpul1
10911,Axl
10912,Cyp2s1
10913,Cyp2t4
10914,Egln2
10915,Rab4b
10916,Snrpa
10917,BC024978
10918,Itpkc
10919,Adck4
10920,Numbl
10921,Ltbp4
10922,Shkbp1
10923,Spnb4
10924,Blvrb
10925,Sertad3
10926,Sertad1
10927,Prx
10928,Hipk4
10929,Pld3
10930,2310022A10Rik
10931,Akt2
10932,Map3k10
10933,C030039L03Rik
10934,Zfp60
10935,Gm10046
10936,Zfp59
10937,Zfp607
10938,1700049G17Rik
10939,Zfp780b
10940,Gm4636
10941,Psmc4
10942,Fbl
10943,Dyrk1b
10944,Eid2
10945,Eid2b
10946,Timm50
10947,Supt5h
10948,Rps16
10949,LOC100302567
10950,Plekhg2
10951,Zfp36
10952,Med29
10953,Paf1
10954,Samd4b
10955,Gmfg
10956,Lrfn1
10957,Pak4
10958,Fbxo27
10959,Fbxo17
10960,Mrps12
10961,Sars2
10962,Nfkbib
10963,Sirt2
10964,Gm19897
10965,Rinl
10966,Hnrnpl
10967,Ech1
10968,Lgals6
10969,Capn12
10970,Actn4
10971,Eif3k
10972,Map4k1
10973,Ryr1
10974,Rasgrp4
10975,Fam98c
10976,Spred3
10977,Ggn
10978,Psmd8
10979,Catsperg1
10980,Kcnk6
10981,Yif1b
10982,2200002D01Rik
10983,Spint2
10984,Ppp1r14a
10985,Sipa1l3
10986,Zfp84
10987,Zfp30
10988,Zfp790
10989,Zfp940
10990,Zfp420
10991,Zfp27
10992,Zfp383
10993,Zfp74
10994,Zfp568
10995,Zfp14
10996,Zfp82
10997,Zfp566
10998,Zfp260
10999,Zfp382
11000,Zfp146
11001,Gm5113
11002,Cox7a1
11003,Capns1
11004,Tbcb
11005,Polr2i
11006,Wdr62
11007,Alkbh6
11008,Sdhaf1
11009,Lrfn3
11010,Hcst
11011,Nfkbid
11012,Arhgap33
11013,BC053749
11014,Hspb6
11015,Lin37
11016,Psenen
11017,U2af1l4
11018,Tmem149
11019,Wbp7
11020,Zbtb32
11021,Cox6b1
11022,Rbm42
11023,Haus5
11024,Tmem147
11025,Gapdhs
11026,Sbsn
11027,Usf2
11028,Lsr
11029,Fxyd5
11030,Fxyd7
11031,Lgi4
11032,Scn1b
11033,Gramd1a
11034,Gm10640
11035,Wtip
11036,Uba2
11037,Pdcd2l
11038,Gpi1
11039,4931406P16Rik
11040,Lsm14a
11041,Kctd15
11042,Pepd
11043,Cebpg
11044,Cebpa
11045,Lrp3
11046,Gpatch1
11047,Rhpn2
11048,C230052I12Rik
11049,Ccdc123
11050,Nudt19
11051,Ankrd27
11052,Pdcd5
11053,Dpy19l3
11054,Zfp507
11055,E130304I02Rik
11056,Tshz3
11057,C80913
11058,Ccne1
11059,1600014C10Rik
11060,Plekhf1
11061,Pop4
11062,Zfp939
11063,Zfp619
11064,AI987944
11065,AW146154
11066,Zfp788
11067,9830147E19Rik
11068,Gm5595
11069,Zfp715
11070,Cldnd2
11071,Etfb
11072,Iglon5
11073,Zfp658
11074,Zfp719
11075,Zfp819
11076,Ctu1
11077,Klk9
11078,Klk8
11079,1700028J19Rik
11080,2410002F23Rik
11081,Clec11a
11082,Shank1
11083,1700008O03Rik
11084,Syt3
11085,Josd2
11086,2310044H10Rik
11087,Fam71e1
11088,Mybpc2
11089,Pold1
11090,Nr1h2
11091,Kcnc3
11092,Zfp473
11093,Vrk3
11094,Atf5
11095,Nup62-il4i1
11096,Nup62
11097,Il4i1
11098,Tbc1d17
11099,Akt1s1
11100,Mir707
11101,Pnkp
11102,Ptov1
11103,Med25
11104,Fuz
11105,Ap2a1
11106,Tsks
11107,Cpt1c
11108,Prmt1
11109,Gm15545
11110,Bcl2l12
11111,Irf3
11112,Scaf1
11113,Rras
11114,Prr12
11115,Prrg2
11116,Nosip
11117,Rcn3
11118,Fcgrt
11119,Mir150
11120,Rps11
11121,Snord35b
11122,Rpl13a
11123,Flt3l
11124,Aldh16a1
11125,Pih1d1
11126,Ccdc155
11127,Dkkl1
11128,Tead2
11129,Trpm4
11130,Ppfia3
11131,Mtag2
11132,Snrnp70
11133,Kcna7
11134,Ntf5
11135,Ruvbl2
11136,Gys1
11137,Ftl1
11138,Bax
11139,Dhdh
11140,Nucb1
11141,Tulp2
11142,Ppp1r15a
11143,Plekha4
11144,Hsd17b14
11145,Bcat2
11146,Rasip1
11147,Mamstr
11148,Car11
11149,Dbp
11150,Sphk2
11151,Rpl18
11152,Sult2b1
11153,Lmtk3
11154,Cyth2
11155,Grwd1
11156,Grin2d
11157,Kdelr1
11158,Syngr4
11159,Tmem143
11160,Emp3
11161,Ccdc114
11162,Nomo1
11163,Kcnc1
11164,Sergef
11165,Saal1
11166,Hps5
11167,Gtf2h1
11168,Ldha
11169,Ldhc
11170,Tsg101
11171,Uevld
11172,C86187
11173,Spty2d1
11174,Tmem86a
11175,Ptpn5
11176,Zdhhc13
11177,E2f8
11178,Nav2
11179,Htatip2
11180,Prmt3
11181,Fancf
11182,Gas2
11183,Svip
11184,Tubgcp5
11185,Cyfip1
11186,Nipa2
11187,A230056P14Rik
11188,Nipa1
11189,Herc2
11190,Atp10a
11191,Ube3a
11192,A230073K19Rik
11193,C230091D08Rik
11194,D7Ertd715e
11195,Mkrn3
11196,Peg12
11197,Klf13
11198,E030018B13Rik
11199,Trpm1
11200,Mtmr10
11201,Fan1
11202,Mphosph10
11203,Mcee
11204,Ndnl2
11205,Tjp1
11206,Tarsl2
11207,Tm2d3
11208,Pcsk6
11209,Snrpa1
11210,H47
11211,Chsy1
11212,Lrrk1
11213,Aldh1a3
11214,Asb7
11215,Lins
11216,Adamts17
11217,Lysmd4
11218,Mef2a
11219,Lrrc28
11220,Ttc23
11221,Synm
11222,4833412C05Rik
11223,Igf1r
11224,Pgpep1l
11225,Arrdc4
11226,Nr2f2
11227,B130024G19Rik
11228,Mctp2
11229,Rgma
11230,Chd2
11231,1810026B05Rik
11232,Fam174b
11233,Slco3a1
11234,Akap13
11235,Klhl25
11236,Ntrk3
11237,Mrpl46
11238,Mrps11
11239,Det1
11240,Aen
11241,Isg20
11242,Mfge8
11243,Abhd2
11244,Fanci
11245,Polg
11246,5730590G19Rik
11247,Kif7
11248,Pex11a
11249,Wdr93
11250,Anpep
11251,Ap3s2
11252,2610034B18Rik
11253,Zfp710
11254,Idh2
11255,Sema4b
11256,Cib1
11257,D330012F22Rik
11258,Ttll13
11259,Ngrn
11260,Vps33b
11261,Prc1
11262,Rccd1
11263,Unc45a
11264,Hddc3
11265,Man2a2
11266,Fes
11267,Furin
11268,Blm
11269,Crtc3
11270,Gm15880
11271,Iqgap1
11272,Zscan2
11273,Wdr73
11274,Nmb
11275,Sec11a
11276,Zfp592
11277,Alpk3
11278,Pde8a
11279,Rps17
11280,Cpeb1
11281,2900076A07Rik
11282,Mir1839
11283,Fsd2
11284,Whamm
11285,Homer2
11286,Fam103a1
11287,3110040N11Rik
11288,Btbd1
11289,Tm6sf1
11290,Hdgfrp3
11291,Fam154b
11292,Eftud1
11293,Mex3b
11294,Tmc3
11295,Stard5
11296,Il16
11297,Mesdc1
11298,Mesdc2
11299,Fam108c
11300,Fah
11301,Zfand6
11302,2610206C17Rik
11303,Ctsc
11304,Rab38
11305,Tmem135
11306,Fzd4
11307,Prss23
11308,Me3
11309,l7Rn6
11310,Eed
11311,2310010J17Rik
11312,Picalm
11313,Sytl2
11314,Ccdc89
11315,Crebzf
11316,Tmem126a
11317,Tmem126b
11318,Dlg2
11319,Ccdc90b
11320,Ankrd42
11321,Pcf11
11322,4632427E13Rik
11323,Rab30
11324,4632434I11Rik
11325,Prcp
11326,Fam181b
11327,Nars2
11328,Gab2
11329,Usp35
11330,Kctd21
11331,Alg8
11332,Ndufc2
11333,Kctd14
11334,Ints4
11335,1810020D17Rik
11336,Rsf1
11337,Clns1a
11338,Aqp11
11339,Pak1
11340,Myo7a
11341,Capn5
11342,LOC330599
11343,Acer3
11344,Tsku
11345,Lrrc32
11346,2210018M11Rik
11347,Prkrir
11348,Wnt11
11349,Uvrag
11350,Dgat2
11351,Mtap6
11352,Serpinh1
11353,Gdpd5
11354,Klhl35
11355,Rps3
11356,Arrb1
11357,Mir326
11358,Gm4980
11359,Neu3
11360,Spcs2
11361,Rnf169
11362,Pold3
11363,Lipt2
11364,Pgm2l1
11365,Gpx2-ps1
11366,P4ha3
11367,Ppme1
11368,C2cd3
11369,Ucp3
11370,Ucp2
11371,Dnajb13
11372,Chchd8
11373,Mrpl48
11374,Rab6a
11375,Fam168a
11376,Relt
11377,Arhgef17
11378,P2ry2
11379,Fchsd2
11380,Atg16l2
11381,Stard10
11382,Arap1
11383,Pde2a
11384,Art2a-ps
11385,Clpb
11386,Phox2a
11387,Inppl1
11388,Folr2
11389,3200002M19Rik
11390,Tomt
11391,2400001E08Rik
11392,Lrrc51
11393,Numa1
11394,Il18bp
11395,Rnf121
11396,Trpc2
11397,Art5
11398,Nup98
11399,Pgap2
11400,Rhog
11401,Stim1
11402,Rrm1
11403,Olfr543
11404,Trim21
11405,Trim68
11406,Beta-s
11407,Trim6
11408,Trim34a
11409,Trim12a
11410,LOC622070
11411,Trim34b
11412,Trim12c
11413,Trim30b
11414,Trim30a
11415,Trim30d
11416,Fam160a2
11417,Prkcdbp
11418,Smpd1
11419,Apbb1
11420,Trim3
11421,Arfip2
11422,Fxc1
11423,Rrp8
11424,Ilk
11425,Taf10
11426,Tpp1
11427,Dchs1
11428,Mrpl17
11429,Ppfibp2
11430,Cyb5r2
11431,Eif3f
11432,Ric3
11433,Lmo1
11434,Rpl27a
11435,Snora3
11436,St5
11437,D930014E17Rik
11438,Ascl3
11439,Tmem9b
11440,Nrip3
11441,Dennd5a
11442,Tmem41b
11443,Ipo7
11444,Zfp143
11445,Wee1
11446,Swap70
11447,Sbf2
11448,Adm
11449,Ampd3
11450,Rnf141
11451,Lyve1
11452,Mrvi1
11453,Ctr9
11454,Eif4g2
11455,1700012D14Rik
11456,Galntl4
11457,Usp47
11458,Mical2
11459,Parva
11460,Tead1
11461,Arntl
11462,Btbd10
11463,Far1
11464,Spon1
11465,Rras2
11466,Copb1
11467,Psma1
11468,Pde3b
11469,Cyp2r1
11470,Sox6
11471,1700003G18Rik
11472,1110004F10Rik
11473,Plekha7
11474,Rps13
11475,Pik3c2a
11476,Nucb2
11477,Xylt1
11478,Rps15a
11479,Arl6ip1
11480,Smg1
11481,Syt17
11482,Itpripl2
11483,Coq7
11484,Gde1
11485,6330503K22Rik
11486,9030624J02Rik
11487,2310008H09Rik
11488,Iqck
11489,Gprc5b
11490,Thumpd1
11491,Eri2
11492,2610020H08Rik
11493,Dcun1d3
11494,Lyrm1
11495,Tmem159
11496,Crym
11497,Uqcrc2
11498,Pdzd9
11499,BC030336
11500,Eef2k
11501,Polr3e
11502,Cdr2
11503,4933427G17Rik
11504,Mettl9
11505,Usp31
11506,Cog7
11507,Gga2
11508,Ears2
11509,Ubfd1
11510,Ndufab1
11511,Palb2
11512,Dctn5
11513,Plk1
11514,Prkcb
11515,4930413G21Rik
11516,Rbbp6
11517,Tnrc6a
11518,Arhgap17
11519,Lcmt1
11520,Jmjd5
11521,Nsmce1
11522,Il4ra
11523,Gtf3c1
11524,D430042O09Rik
11525,Xpo6
11526,Sbk1
11527,Spns1
11528,Nfatc2ip
11529,Rabep2
11530,Atp2a1
11531,Sh2b1
11532,Tufm
11533,Atxn2l
11534,Eif3c
11535,Cln3
11536,Apobr
11537,Nupr1
11538,Ccdc101
11539,Sult1a1
11540,Slx1b
11541,Bola2
11542,Mapk3
11543,Gdpd3
11544,Ypel3
11545,Tbx6
11546,Ppp4c
11547,Aldoa
11548,Doc2a
11549,Ino80e
11550,Hirip3
11551,Taok2
11552,Tmem219
11553,Kctd13
11554,Cdipt
11555,Mvp
11556,2900092E17Rik
11557,Prrt2
11558,Maz
11559,Kif22
11560,Cd2bp2
11561,Tbc1d10b
11562,Mylpf
11563,Sept1
11564,Gm4532
11565,Zfp553
11566,Zfp771
11567,Dctpp1
11568,Sephs2
11569,Itgal
11570,Zfp768
11571,Zfp747
11572,9130019O22Rik
11573,E430018J23Rik
11574,Zfp764
11575,Zfp688
11576,Zfp689
11577,Prr14
11578,Fbrs
11579,1700008J07Rik
11580,Snora30
11581,Phkg2
11582,Gm166
11583,Rnf40
11584,1700120K04Rik
11585,Zfp629
11586,Bcl7c
11587,Ctf1
11588,Fbxl19
11589,Orai3
11590,Setd1a
11591,Hsd3b7
11592,Stx1b
11593,Stx4a
11594,Zfp668
11595,Zfp646
11596,Vkorc1
11597,Bckdk
11598,Myst1
11599,Prss36
11600,Fus
11601,Pycard
11602,Trim72
11603,Itgax
11604,9130023H24Rik
11605,Armc5
11606,Tgfb1i1
11607,BC017158
11608,Rgs10
11609,Tial1
11610,Bag3
11611,Inpp5f
11612,Mcmbp
11613,Sec23ip
11614,Wdr11
11615,Fgfr2
11616,Ate1
11617,Nsmce4a
11618,Tacc2
11619,Plekha1
11620,Htra1
11621,2310057M21Rik
11622,Pstk
11623,Ikzf5
11624,Acadsb
11625,Bub3
11626,Cpxm2
11627,Chst15
11628,Gm10584
11629,Oat
11630,Lhpp
11631,Fam53b
11632,Mettl10
11633,Fam175b
11634,Zranb1
11635,Ctbp2
11636,2700050L05Rik
11637,Mmp21
11638,Uros
11639,Bccip
11640,Dhx32
11641,Dock1
11642,Fam196a
11643,Ptpre
11644,5830432E09Rik
11645,Mki67
11646,Mgmt
11647,9430038I01Rik
11648,Glrx3
11649,Tcerg1l
11650,Mapk1ip1
11651,Ppp2r2d
11652,Bnip3
11653,Stk32c
11654,Lrrc27
11655,Pwwp2b
11656,Inpp5a
11657,Utf1
11658,6430531B16Rik
11659,Adam8
11660,Tubgcp2
11661,Zfp511
11662,1810014F10Rik
11663,Echs1
11664,Paox
11665,Mtg1
11666,Cd163l1
11667,Olfr525
11668,Syce1
11669,Scgb1c1
11670,Odf3
11671,Bet1l
11672,Ric8
11673,Sirt3
11674,Psmd13
11675,Athl1
11676,Ifitm5
11677,Ifitm2
11678,Ifitm1
11679,Ifitm3
11680,Pkp3
11681,Sigirr
11682,Ptdss2
11683,Rnh1
11684,Hras1
11685,Lrrc56
11686,Rassf7
11687,Phrf1
11688,Irf7
11689,Deaf1
11690,Tmem80
11691,Eps8l2
11692,Taldo1
11693,Pddc1
11694,Slc25a22
11695,Lrdd
11696,Rplp2
11697,Snora52
11698,Pnpla2
11699,Efcab4a
11700,Cd151
11701,Polr2l
11702,Tspan4
11703,Chid1
11704,Ap2a2
11705,Gm16982
11706,Muc6
11707,Tollip
11708,Brsk2
11709,Mob2
11710,Dusp8
11711,6330512M04Rik
11712,Ctsd
11713,Tnni2
11714,Lsp1
11715,Gm14492
11716,Tnnt3
11717,Mrpl23
11718,R74862
11719,Cd81
11720,Tssc4
11721,Kcnq1ot1
11722,Cdkn1c
11723,Slc22a18
11724,Phlda2
11725,Nap1l4
11726,Cars
11727,Tnfrsf26
11728,Tnfrsf22
11729,Tnfrsf23
11730,Osbpl5
11731,Mrgpre
11732,Nadsyn1
11733,Dhcr7
11734,Shank2
11735,Cttn
11736,Ppfia1
11737,Fadd
11738,Ano1
11739,Oraov1
11740,Ccnd1
11741,Tpcn2
11742,Insr
11743,Arhgef18
11744,Pex11c
11745,1700019B03Rik
11746,Zfp358
11747,Mcoln1
11748,Pnpla6
11749,Camsap3
11750,Xab2
11751,2900053A13Rik
11752,Stxbp2
11753,2400009B08Rik
11754,Trappc5
11755,Cd209a
11756,Cd209d
11757,Evi5l
11758,BC068157
11759,Map2k7
11760,Gm14378
11761,Snapc2
11762,Ctxn1
11763,Timm44
11764,Elavl1
11765,Ccl25
11766,Lass4
11767,Zfp958
11768,Shcbp1
11769,Efnb2
11770,Arglu1
11771,Lig4
11772,Abhd13
11773,Tnfsf13b
11774,3930402G23Rik
11775,Irs2
11776,Col4a1
11777,Col4a2
11778,Rab20
11779,Carkd
11780,Cars2
11781,Ing1
11782,Ankrd10
11783,1700016D06Rik
11784,Arhgef7
11785,Tubgcp3
11786,Atp11a
11787,Gm15350
11788,Mcf2l
11789,Pcid2
11790,Cul4a
11791,Lamp1
11792,Grtp1
11793,Dcun1d2
11794,Tmco3
11795,Tfdp1
11796,Gas6
11797,1700029H14Rik
11798,Rasa3
11799,Cdc16
11800,Upf3a
11801,Zfp828
11802,2410022L05Rik
11803,Fbxo25
11804,2610019F03Rik
11805,Erich1
11806,Cln8
11807,Arhgef10
11808,Kbtbd11
11809,Mcph1
11810,Angpt2
11811,Agpat5
11812,Xkr5
11813,6820431F20Rik
11814,2610005L07Rik
11815,Alg11
11816,Nek3
11817,Ckap2
11818,Vps36
11819,Thsd1
11820,Tpte
11821,Slc25a15
11822,1810012K16Rik
11823,Mrps31
11824,AI316807
11825,Slc20a2
11826,Vdac3
11827,Polb
11828,A930013F10Rik
11829,Ikbkb
11830,Plat
11831,Ap3m2
11832,Myst3
11833,Ank1
11834,Agpat6
11835,Gins4
11836,Golga7
11837,Sfrp1
11838,Zmat4
11839,1810011O10Rik
11840,Ido1
11841,Adam32
11842,Adam9
11843,Tm2d2
11844,Htra4
11845,Plekha2
11846,Tacc1
11847,Fgfr1
11848,Letm2
11849,Whsc1l1
11850,Ppapdc1b
11851,Ddhd2
11852,Bag4
11853,Lsm1
11854,Star
11855,Ash2l
11856,Hgsnat
11857,4930444A02Rik
11858,Fnta
11859,Hook3
11860,Rnf170
11861,Thap1
11862,Zfp703
11863,Erlin2
11864,Prosc
11865,Gpr124
11866,Brf2
11867,Rab11fip1
11868,4933416M07Rik
11869,Eif4ebp1
11870,Rnf122
11871,Tti2
11872,Mak16
11873,Fut10
11874,Nrg1
11875,Wrn
11876,Purg
11877,Tex15
11878,Ppp2cb
11879,Ubxn8
11880,Gsr
11881,Gtf2e2
11882,2700090O03Rik
11883,Rbpms
11884,Dctn6
11885,Mboat4
11886,Leprotl1
11887,Tmem66
11888,Dusp4
11889,Tnks
11890,Ppp1r3b
11891,Eri1
11892,Gm16793
11893,Mfhas1
11894,D8Ertd82e
11895,Lonrf1
11896,6430573F11Rik
11897,Dlc1
11898,AI429214
11899,Tusc3
11900,Gm6213
11901,Msr1
11902,Efha2
11903,Zdhhc2
11904,Cnot7
11905,Vps37a
11906,Mtmr7
11907,Pdgfrl
11908,Mtus1
11909,B430010I23Rik
11910,Pcm1
11911,Asah1
11912,Frg1
11913,Fat1
11914,Cyp4v3
11915,Fam149a
11916,Tlr3
11917,Sorbs2
11918,Pdlim3
11919,Ccdc110
11920,1700029J07Rik
11921,Ufsp2
11922,Ankrd37
11923,Lrp2bp
11924,Snx25
11925,4933411K20Rik
11926,Slc25a4
11927,Acsl1
11928,Mlf1ip
11929,Ccdc111
11930,Casp3
11931,Gm16675
11932,Irf2
11933,Stox2
11934,D030016E14Rik
11935,Rwdd4a
11936,Ing2
11937,Cdkn2aip
11938,Cldn22
11939,Wwc2
11940,Dctd
11941,Odz3
11942,Aga
11943,Neil3
11944,Vegfc
11945,Spcs3
11946,Hpgd
11947,BC088983
11948,Fbxo8
11949,Sap30
11950,Hmgb2
11951,Galnt7
11952,AW046200
11953,Mfap3l
11954,2700029M09Rik
11955,Clcn3
11956,Nek1
11957,Sh3rf1
11958,1700001D01Rik
11959,Cbr4
11960,Palld
11961,Ddx60
11962,Sc4mol
11963,Klhl2
11964,Tmem192
11965,1810029B16Rik
11966,Npy1r
11967,Naf1
11968,Nat2
11969,Psd3
11970,Sh2d4a
11971,Csgalnact1
11972,1700125H03Rik
11973,Ints10
11974,Lpl
11975,Slc18a1
11976,Atp6v1b2
11977,Lzts1
11978,Zfp930
11979,D130040H23Rik
11980,Gm10033
11981,Zfp868
11982,Zfp964
11983,Zfp869
11984,Zfp963
11985,Zfp866
11986,Atp13a1
11987,Gmip
11988,Lpar2
11989,Pbx4
11990,Cilp2
11991,Ndufa13
11992,Tssk6
11993,Gatad2a
11994,Mau2
11995,Sugp1
11996,Rfxank
11997,Nr2c2ap
11998,2310045N01Rik
11999,Mef2b
12000,Tmem161a
12001,Slc25a42
12002,Armc6
12003,Sugp2
12004,Homer3
12005,Ddx49
12006,Cope
12007,Upf1
12008,Comp
12009,Crtc1
12010,Klhl26
12011,2810428I15Rik
12012,Uba52
12013,2810422J05Rik
12014,Fkbp8
12015,Ell
12016,Isyna1
12017,Ssbp4
12018,Gdf15
12019,Pgpep1
12020,Lsm4
12021,Jund
12022,Pde4c
12023,Rab3a
12024,Mpv17l2
12025,Ifi30
12026,Pik3r2
12027,2010320M18Rik
12028,Mast3
12029,Arrdc2
12030,Kcnn1
12031,Ccdc124
12032,Slc5a5
12033,Rpl18a
12034,Mtap1s
12035,Haus8
12036,Myo9b
12037,Use1
12038,Ocel1
12039,Nr2f6
12040,5430437P03Rik
12041,Ankle1
12042,Abhd8
12043,Mrpl34
12044,Dda1
12045,Ano8
12046,Gtpbp3
12047,Plvap
12048,Bst2
12049,Fam125a
12050,Tmem221
12051,Nxnl1
12052,Slc27a1
12053,Pgls
12054,Fam129c
12055,Glt25d1
12056,Unc13a
12057,Jak3
12058,Insl3
12059,B3gnt3
12060,Fcho1
12061,Zfp709
12062,Zfp882
12063,Zfp617
12064,Zfp961
12065,Cyp4f18
12066,Tpm4
12067,Rab8a
12068,Hsh2d
12069,Cib3
12070,Fam32a
12071,Ap1m1
12072,Klf2
12073,Eps15l1
12074,Calr3
12075,1700030K09Rik
12076,Cherp
12077,Slc35e1
12078,Med26
12079,9130011J15Rik
12080,Tmem38a
12081,Sin3b
12082,F2rl3
12083,Large
12084,Hmgxb4
12085,Tom1
12086,Hmox1
12087,Mcm5
12088,Gm10649
12089,Nr3c2
12090,Arhgap10
12091,0610038B21Rik
12092,Prmt10
12093,Tmem184c
12094,Ednra
12095,Rbmxl1
12096,Slc10a7
12097,Lsm6
12098,Zfp827
12099,Mmaa
12100,Gm4890
12101,Smad1
12102,Otud4
12103,Abce1
12104,Anapc10
12105,Frem3
12106,Smarca5
12107,Gab1
12108,Usp38
12109,Inpp4b
12110,Il15
12111,Zfp330
12112,Rnf150
12113,Tbc1d9
12114,Elmod2
12115,Scoc
12116,Ndufb7
12117,Tecr
12118,Dnajb1
12119,Gipc1
12120,Ptger1
12121,Pkn1
12122,Ddx39
12123,Cd97
12124,Lphn1
12125,Asf1b
12126,Prkaca
12127,Samd1
12128,1700067K01Rik
12129,Palm3
12130,Il27ra
12131,Rfx1
12132,Dcaf15
12133,Podnl1
12134,Cc2d1a
12135,4930432K21Rik
12136,Nanos3
12137,Mir23a
12138,Mir27a
12139,Mir24-2
12140,Zswim4
12141,D8Ertd738e
12142,Mri1
12143,Ccdc130
12144,Cacna1a
12145,Ier2
12146,Nacc1
12147,Trmt1
12148,Lyl1
12149,Nfix
12150,Dand5
12151,Gadd45gip1
12152,Rad23a
12153,Calr
12154,Farsa
12155,Syce2
12156,Gcdh
12157,Klf1
12158,Dnase2a
12159,Mast1
12160,Rnaseh2a
12161,Prdx2
