,Tuft_intestine,Goblet_intestine,Endocrine_intestine,Stem_intestine,TA.G1_intestine,TA.G2_intestine,Paneth_intestine,Enterocyte.Mature.Proximal_intestine,Enterocyte.Mature.Distal_intestine,M.cell_intestine.ex.vivo,Tuft_intestine.ex.vivo,Goblet_intestine.ex.vivo,Endocrine_intestine.ex.vivo,TA_intestine.ex.vivo,Enterocyte.1_intestine.ex.vivo,Enterocyte.2_intestine.ex.vivo,Stem_intestine.ex.vivo
Mlf2,1.1826218,0.8676299,0.91606545,0.89398605,0.91248435,1.0478631,0.7445965,1.0496918,1.2227961,0.84625846,1.1633015,0.93992984,1.0489905,1.1814703,1.3039474,1.2603666,1.3809493
Cops7a,0.4761845,0.4599608,0.43711293,0.5664348,0.62567264,0.71649253,0.48617038,0.24503987,0.29090706,0.41026643,0.40631825,0.5100322,0.34256864,0.89783466,0.2934556,0.33527932,0.812864
Pianp,0.0061142044,0.0,0.015674785,0.0,0.0,0.0016175682,0.0,0.0,0.0,0.0,0.0,0.0,0.057568736,0.0,0.0,0.0018481268,0.0006258337
Zfp384,0.035697777,0.026272647,0.028435636,0.02394985,0.02633503,0.030012691,0.019827304,0.056974977,0.034090377,0.023471327,0.0,0.02715661,0.0,0.030407581,0.054143656,0.026565727,0.02158631
Ing4,0.32312092,0.15030888,0.36811772,0.24342068,0.20763509,0.21457492,0.26926517,0.16526766,0.18887186,0.23734678,0.43276507,0.17296876,0.27961797,0.16663975,0.21545456,0.17892566,0.19243035
Acrbp,0.09092277,0.034014154,0.07682158,0.053753674,0.050081037,0.049854778,0.057052627,0.037743915,0.056249075,0.04035625,0.08090691,0.0305486,0.020358589,0.017322553,0.04059184,0.0066844877,0.012243425
Lpar5,0.0033342917,0.0,0.003195209,0.0015416839,0.0021200385,0.002040544,0.010446585,0.0023400327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023729366
Chd4,0.60534626,0.3117992,0.6245761,0.4706257,0.5889802,0.55944735,0.468982,0.22205313,0.21174408,0.42791134,0.5944392,0.43094864,0.6208408,0.60381246,0.3835176,0.32903802,0.54819816
Nop2,0.09069709,0.10692666,0.09450918,0.16519909,0.18498075,0.19065116,0.16902,0.026947895,0.039170917,0.06825481,0.051939856,0.1113045,0.05750972,0.25027066,0.040959857,0.068121046,0.23515089
Iffo1,0.008532266,0.0016054655,0.020498535,0.00058228156,0.0027315193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02057858,0.0,0.0,0.0,0.00075616146
Gapdh,0.39657795,0.36013755,0.37896016,0.2915684,0.3013876,0.25627193,0.28965476,0.36589816,0.23201828,0.01003219,0.0,0.0037825056,0.014937758,0.023955375,0.05156745,0.04044927,0.008765198
Ncapd2,0.08439257,0.08663027,0.0748612,0.060339022,0.26277107,0.4633504,0.17416933,0.020687707,0.00730505,0.01979853,0.029096518,0.10441159,0.017541066,0.21894112,0.03323964,0.046667263,0.21127619
Mrpl51,0.71577114,0.71835744,0.54375315,0.61325616,0.8917689,0.92329717,0.5524192,0.8348263,0.6733132,0.82741606,0.6360606,0.40026814,0.36193225,0.8175321,1.0516399,0.7427374,0.79364604
Vamp1,0.040662024,0.020500513,0.02337762,0.016478688,0.0176592,0.019914923,0.022950143,0.005861336,0.0,0.035132248,0.025017967,0.030971283,0.027682362,0.027224008,0.010910429,0.023926066,0.014002636
Tapbpl,0.1617713,0.15561147,0.14984216,0.13026468,0.1448273,0.15542032,0.15090157,0.124824814,0.15323952,0.3073183,0.10986896,0.053864673,0.07519573,0.25953183,0.098164976,0.18847294,0.042546794
Cd27,0.008440825,0.0098064225,0.0,0.008060086,0.004261257,0.011300703,0.012569145,0.0,0.0057638,0.010647012,0.016252145,0.0070411176,0.0,0.0072222813,0.003672691,0.018571816,0.003056029
Ltbr,0.2748106,0.36752084,0.205394,0.2108869,0.25013474,0.22203602,0.19854507,0.3337312,0.2666154,0.46020257,0.25164264,0.31973258,0.20097926,0.34441313,0.5703907,0.41028875,0.4054201
Scnn1a,0.013737249,0.1985168,0.017274817,0.012977299,0.0064161853,0.014516886,0.016070476,0.013277298,0.0,0.17902304,0.016231896,0.024744034,0.01400152,0.037199855,0.046348874,0.05677437,0.008656449
Tnfrsf1a,0.25817305,0.2763063,0.09462868,0.16159773,0.21369381,0.19054414,0.16504267,0.3708399,0.41516668,0.6767158,0.2188237,0.26817298,0.21810201,0.34683803,0.54838544,0.49522334,0.24346527
Plekhg6,0.061903115,0.03555113,0.14471422,0.0032095322,0.006543244,0.00380004,0.006881784,0.22660391,0.27743217,0.11463,0.1008482,0.03220245,0.12469136,0.037555683,0.21172196,0.14346941,0.017294055
Cd9,0.82556444,1.6305779,1.1132256,0.9086992,0.9724717,1.0645134,0.87313277,0.074714854,0.33839118,1.9716477,1.314255,2.1556544,1.1805087,2.3440306,0.4560869,1.8355848,2.2375016
Vwf,0.0069774175,0.0,0.0,0.0033063893,0.0,0.0024158896,0.007907526,0.0026589676,0.0,0.017103406,0.0,0.0,0.0,0.009046902,0.0,0.01790982,0.0015870673
Ndufa9,1.1023896,0.8104729,0.7513389,1.0252604,1.2628803,1.1313584,0.89153475,1.082499,0.81910384,0.74099123,1.242925,0.46661794,0.36746487,1.2269987,0.53958386,0.5623973,1.0093964
Dyrk4,0.10801481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017202529,0.49785057,0.0,0.0,0.0,0.0,0.0,0.00047271673
Rad51ap1,0.032531515,0.052330386,0.022999607,0.03477445,0.17487277,0.30830842,0.061812297,0.0046499213,0.0,0.0030064047,0.051538743,0.058537252,0.023822734,0.1260056,0.0,0.008952009,0.13075916
D6Wsu163e,0.036546413,0.040467024,0.035489578,0.019639982,0.033434313,0.029440789,0.012073073,0.022173673,0.0030231937,0.019667,0.18845576,0.012574386,0.022382678,0.029578974,0.0058177356,0.019675316,0.025644625
Tigar,0.0,0.01782915,0.05235382,0.01630054,0.04591988,0.028021285,0.028575167,0.020092212,0.02423369,0.0057883747,0.0,0.015578037,0.034167774,0.05386398,0.0298786,0.03189612,0.0540685
Ccnd2,0.45880193,1.3769346,0.6010726,1.2418636,1.3700948,1.1267931,1.1630905,0.11891713,0.16371925,0.06347833,0.2075425,1.0606711,0.46269283,0.28557965,0.08521701,0.2592373,1.6335748
Parp11,0.03769154,0.047431212,0.030911984,0.055333916,0.03145284,0.049529243,0.061400652,0.019719565,0.024664052,0.0022115523,0.030924208,0.016567718,0.022659838,0.01547148,0.0,0.015128776,0.020834196
Cracr2a,0.0,0.0055610603,0.0,0.0,0.0,0.0020265356,0.0,0.0,0.0021579247,0.0,0.013092823,0.0,0.0,0.0,0.0,0.0,0.00090089533
Tspan9,0.023725577,0.016152158,0.013112512,0.00508028,0.0029460045,0.009062971,0.0,0.004058655,0.0020001973,0.0,0.0075850594,0.02451662,0.055663418,0.010442668,0.009982972,0.012661587,0.01952427
Tead4,0.0,0.01167985,0.0059097926,0.0,0.0,0.0007022942,0.002353358,0.0,0.0,0.0,0.0,0.017138755,0.0,0.008317755,0.006259247,0.018859815,0.0028233137
Tulp3,0.02902837,0.0035430659,0.041505117,0.0068557914,0.012350278,0.009547691,0.01588091,0.0,0.0066954815,0.009079954,0.020146217,0.015540718,0.019204302,0.040169396,0.0,0.008610125,0.021005996
Rhno1,0.13247873,0.1801099,0.18424292,0.18619676,0.28647467,0.5031655,0.17267889,0.057458006,0.036072418,0.072587654,0.17656966,0.18240859,0.17772283,0.3330483,0.06200445,0.09628014,0.31797758
Foxm1,0.023008458,0.033812266,0.013630224,0.013642164,0.09478944,0.17797926,0.034651827,0.0030872982,0.010675937,0.009303943,0.0,0.033316467,0.00537932,0.08139591,0.0,0.0056654704,0.10843491
Nrip2,0.0,0.0,0.0033852055,0.0,0.0023966983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029416776,0.0017130083
Itfg2,0.06365732,0.10043494,0.1953086,0.11360434,0.12043678,0.1212714,0.11050403,0.026435152,0.016770514,0.055741582,0.11116525,0.10012858,0.06519158,0.110492066,0.035299227,0.045878306,0.12449362
Fkbp4,1.6311202,1.2767551,1.459731,1.5529106,1.8579155,1.8141468,1.5099177,0.68430245,0.51127696,0.6843225,1.3781707,1.3747414,1.1316842,1.9350195,0.55157065,0.5393435,2.0294936
Gm10069,0.0,0.0,0.005329647,0.009148254,0.011604809,0.006754936,0.0059098997,0.0,0.0,0.002084512,0.025699692,0.0061316118,0.024136562,0.0072062826,0.0,0.0,0.0037357134
Pzp,0.0,0.0,0.0108797345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072680353,0.0,0.0937811,0.0,0.0,0.0,0.0
BC048546,0.028667009,0.0,0.1375181,0.00095894316,0.0016005199,0.008249623,0.0,0.0,0.0057638,0.020143563,0.056650355,0.0,0.046138316,0.01115409,0.01690316,0.025960667,0.0013811004
Clec2h,0.16311242,0.55905515,0.12610771,0.10295341,0.0955092,0.1028412,0.12472508,2.1064444,2.771665,1.5612968,0.055959214,0.08835474,0.04646624,0.40656933,1.1551206,1.6810589,0.017477782
Klrb1b,0.0,0.0011413415,0.0,0.0020551146,0.0,0.0,0.0,0.0,0.0,0.0,0.0066378163,0.0,0.0,0.003729185,0.0,0.0,0.0029867839
RP24-127M20.11,0.0,0.015781611,0.0,0.014239918,0.0052244733,0.009104897,0.0036438983,0.0,0.0,0.009520805,0.0,0.0,0.0,0.004063971,0.0,0.004001038,0.010074158
Gm26656,0.0,0.0,0.005605249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003985152
BC035044,0.0049380115,0.0048684184,0.0031924658,0.0034049477,0.010927713,0.0060656564,0.0,0.0023223616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010814001
Clec2i,0.0,0.0,0.0,0.0,0.0,0.002600857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053955116,0.0,0.0,0.0
Gm15987,0.0,0.0,0.0,0.0030936596,0.0,0.0,0.0,0.0,0.0,0.0,0.027114663,0.0,0.0,0.0,0.0,0.0,0.0
Klrb1f,0.0,0.0,0.0,0.0020694581,0.0,0.0023818985,0.0056905863,0.0,0.0,0.0,0.0,0.0,0.0,0.0036944256,0.0,0.0,0.0007278799
Clec2e,0.007667229,0.015997691,0.018494982,0.0069610053,0.0,0.0019884391,0.009330658,0.42466116,0.3193158,0.36079207,0.060086414,0.044994496,0.048518162,0.16992418,0.4052306,0.80918294,0.057922665
Clec2d,0.3157855,0.12262268,0.15218894,0.18321255,0.17096473,0.15322626,0.2003731,0.20627134,0.28097266,0.18457605,0.15886207,0.04309927,0.11002024,0.14410648,0.18239138,0.21837085,0.040738076
2310001H17Rik,0.3288111,0.124807104,0.15555212,0.25933725,0.21458985,0.23118077,0.20652612,0.12648037,0.12644686,0.1282798,0.34430754,0.06763485,0.12342327,0.14587754,0.108609475,0.10899562,0.100155875
Gabarapl1,0.09479429,0.053231996,0.13052124,0.097214825,0.03332168,0.06712204,0.07293868,0.02590129,0.03934151,0.17763625,0.13756046,0.08155857,0.1799016,0.103324644,0.08912853,0.08667789,0.08732939
Magohb,0.21527481,0.31817147,0.4281391,0.46169147,0.533551,0.5593939,0.4311208,0.11330197,0.08758604,0.0753529,0.26741722,0.17055558,0.1765274,0.4145315,0.03181972,0.11382234,0.37337217
Styk1,0.061526448,0.087569706,0.12042641,0.1750677,0.13622674,0.20351648,0.15889844,0.08207347,0.15612593,0.036928345,0.0414711,0.092262916,0.11946656,0.07689503,0.072010845,0.1317101,0.10033176
Ybx3,0.31656903,0.5350602,0.2511816,0.5429699,0.72017473,0.67386484,0.5455912,0.12574053,0.16607459,0.067914024,0.2560178,0.5827426,0.24056153,0.4290138,0.18685374,0.30049142,0.7780444
Smim10l1,0.48930272,0.38331947,0.4426274,0.38466296,0.3457002,0.34081084,0.24923354,0.13164423,0.16342072,0.38919228,0.670483,0.43958035,0.594889,0.5532644,0.26107046,0.43364933,0.5246065
Etv6,0.14080082,0.08466411,0.07613795,0.22604245,0.13966298,0.23137979,0.27051517,0.034464993,0.044798695,0.19458242,0.09643131,0.13533133,0.10626754,0.20975307,0.02942163,0.03362714,0.16011839
Gm17089,0.0,0.0,0.0,0.0009736648,0.0021747628,0.0,0.0,0.0,0.0,0.0053366367,0.0,0.0,0.0,0.0032443565,0.0030606964,0.0027208414,0.0005832475
Bcl2l14,0.9417601,0.13425584,0.20063138,0.24194145,0.10254684,0.15289973,0.24948223,0.11391441,0.09550453,0.20115602,1.0706673,0.12686075,0.08056071,0.16947727,0.10160606,0.11476968,0.1442874
Lrp6,0.14829348,0.08237215,0.19036327,0.14832091,0.13078468,0.1189549,0.20887136,0.118637666,0.09859746,0.19804987,0.046200972,0.05616289,0.12610102,0.1781275,0.09188216,0.111869715,0.10215613
RP23-174M4.3,0.0036010337,0.038397547,0.0,0.022560216,0.0077751093,0.012080946,0.005454355,0.0063424553,0.009580084,0.005050792,0.01880959,0.008079497,0.007962897,0.0050518136,0.0,0.0,0.011326482
Mansc1,0.08915916,0.21941403,0.05732322,0.15587096,0.15787067,0.16088764,0.10193687,0.015783064,0.020393534,0.02712375,0.06594225,0.12170852,0.021331688,0.087164365,0.015192727,0.024291229,0.10818558
Borcs5,0.12339363,0.11318891,0.15616605,0.08162568,0.070723906,0.0788047,0.05544889,0.060482293,0.035314426,0.039410684,0.17978592,0.1526992,0.21834978,0.07731566,0.061122686,0.06724921,0.10715706
Dusp16,0.094738774,0.082821004,0.24326645,0.11206473,0.098586045,0.119023226,0.14101368,0.15428726,0.10197203,0.13191973,0.049662445,0.06329614,0.20260985,0.10386933,0.1409095,0.20788868,0.093863755
Crebl2,0.0155064,0.02928833,0.04305661,0.008701792,0.012206466,0.010739739,0.008621416,0.025531346,0.02498259,0.065270334,0.029300673,0.008564592,0.084318556,0.026275167,0.054870896,0.054312687,0.0036560267
Gpr19,0.04434809,0.020560633,0.0413974,0.048160437,0.04325675,0.055124845,0.015012422,0.0099748215,0.015823347,0.01867462,0.021821547,0.041123927,0.019394627,0.04610143,0.0066554565,0.016677724,0.04907986
2810454H06Rik,0.0,0.009467097,0.0073555806,0.015059472,0.006284133,0.014140599,0.015414274,0.0039053939,0.0031026602,0.0026022287,0.014647495,0.010123469,0.022200638,0.0015547184,0.004800041,0.0055889892,0.014843709
Cdkn1b,0.12451975,0.051385958,0.08364518,0.05490288,0.05787844,0.09847956,0.06691644,0.03381466,0.018677952,0.050980985,0.093771145,0.07574048,0.10281938,0.06675638,0.012536334,0.069290966,0.10800041
1190002F15Rik,0.16378988,0.22256057,0.11640509,0.114548154,0.49943328,0.95929235,0.20787938,0.036421612,0.034467805,0.01250904,0.020589435,0.090840384,0.053263947,0.33929515,0.009437789,0.014795916,0.22678408
Apold1,0.0,0.0,0.0,0.001323494,0.0028047883,0.0018079057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037533296,0.0,0.006695956
Ddx47,0.20432782,0.14399832,0.18701841,0.23992452,0.25345132,0.25005007,0.19487134,0.073124155,0.062190454,0.12753548,0.1617977,0.17122334,0.12943012,0.27497342,0.060417794,0.10094932,0.31238836
Gprc5a,0.04472278,0.0026795936,0.02695577,0.0022584735,0.004081532,0.0019508348,0.0,0.0032934144,0.07301827,0.014018378,0.0154649755,0.06313824,0.08211032,0.03578696,0.07753735,0.2377043,0.07786206
Hebp1,0.31672046,0.045421787,0.023127042,0.10761268,0.11060657,0.08735323,0.092847586,0.030856181,0.033616863,0.3021546,0.3134726,0.065111116,0.040904988,0.059241544,0.20894739,0.11874886,0.15089443
Fam234b,0.25624833,0.09723966,0.17055352,0.2882891,0.23485579,0.3569429,0.2802844,0.14815217,0.10333849,0.22073855,0.10839758,0.0950579,0.07188828,0.12876645,0.119946726,0.05375105,0.15945603
Emp1,0.0062464685,0.012336323,0.011286326,0.01155171,0.0034190733,0.008757973,0.0055034542,0.15037921,0.3235641,0.0464042,0.02494513,0.09226005,0.0032942041,0.058195468,0.21784519,0.5244334,0.094591476
Atf7ip,0.17209855,0.108496,0.1575033,0.12134796,0.100618556,0.20933077,0.14238404,0.060623057,0.07244831,0.08781082,0.17530175,0.0768457,0.10581879,0.10638852,0.098699264,0.13216455,0.10304354
Plbd1,0.09268107,0.10252946,0.04455905,0.2302618,0.25625739,0.19832635,0.19162129,0.37252086,0.61189723,0.011151139,0.016276319,0.037927628,0.0042693317,0.07045477,0.08762958,0.12538956,0.088858016
Gucy2c,0.4819363,0.324263,0.51612025,0.3640487,0.4160947,0.41197747,0.33368206,0.6248985,0.53997415,0.42900395,0.3317299,0.23743996,0.43936035,0.37618893,0.6040346,0.34588647,0.34520975
Hist4h4,0.0,0.055615723,0.036239725,0.004838895,0.016654294,0.034305207,0.004019122,0.0018740825,0.0046197516,0.010390148,0.052246485,0.0105173895,0.004566909,0.030745983,0.017179938,0.0077978247,0.03446002
H2afj,2.2942607,1.8599427,1.3750054,1.8297502,1.8921386,1.9659256,1.7923496,1.6870893,1.7455134,2.241477,2.3911881,1.9326105,1.2915189,1.9354684,2.1587212,2.1491473,1.9008348
Wbp11,0.22041346,0.21588776,0.19244723,0.23745203,0.3053628,0.39170894,0.25063986,0.12516357,0.052407492,0.26141846,0.20088796,0.20397718,0.20655201,0.3985041,0.08496161,0.17943238,0.4395244
BC049715,0.012566259,0.0024678372,0.005089444,0.0011305512,0.006782642,0.0019007262,0.0,0.0029114955,0.0038828813,0.0,0.009689354,0.0,0.011774234,0.0068127057,0.0,0.00488891,0.0032318544
Rerg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071842,0.0,0.0,0.0,0.014545783,0.0014292555,0.0,0.015227824,0.0
Ptpro,0.01876239,0.054544784,0.047439847,0.10122554,0.029284937,0.103499085,0.04922989,0.0019969067,0.0,0.0,0.01690937,0.09361483,0.057924084,0.010450683,0.0,0.0,0.08101786
Eps8,0.092480175,0.18970104,0.13291419,0.23092085,0.14777611,0.23962839,0.21916519,0.3568992,0.45343924,0.35825893,0.094362915,0.20689027,0.17881845,0.14230126,0.40023082,0.63925946,0.26078382
Strap,0.55891687,0.43577734,0.599169,0.59161,0.7394255,0.70996636,0.46855778,0.29028895,0.25655544,0.42849874,0.53346026,0.6097786,0.64628685,0.9489462,0.35143894,0.45436785,1.1088449
Dera,0.40907302,0.33278215,0.34699777,0.45259458,0.50312895,0.48899275,0.38174698,0.5213311,0.58387214,0.24605112,0.31018734,0.33689004,0.31488958,0.5136874,0.4361996,0.44882774,0.60419464
Mgst1,1.003129,0.59067684,0.6614724,1.9411197,2.0973403,2.0287268,1.670044,1.9877497,2.1087568,0.32304475,0.6128558,1.0464318,0.53648025,1.3991703,2.1949773,0.88659656,2.0646029
Lmo3,0.0,0.0,0.025899598,0.010286266,0.004458075,0.0036053904,0.005365315,0.0,0.0,0.0020938013,0.0,0.0,0.015062655,0.0,0.0,0.0,0.00076051796
Pik3c2g,0.0,0.0,0.006660563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010150436,0.0,0.0,0.0,0.0014847352
Plekha5,0.07533504,0.10913097,0.2059161,0.109279945,0.14956337,0.13121723,0.12254746,0.07691701,0.08030906,0.058768433,0.077953234,0.115708806,0.101948865,0.15274873,0.07705362,0.1160397,0.16493529
Aebp2,0.15790083,0.088868886,0.19579141,0.14015967,0.14512552,0.16020705,0.13256423,0.08583492,0.05938771,0.2921443,0.16564056,0.070285074,0.08084146,0.1913331,0.11555832,0.15209408,0.17012537
Gm28523,0.0,0.0,0.013551127,0.027634395,0.03981921,0.0067373137,0.029419618,0.0027673668,0.0029874996,0.001247818,0.0,0.0,0.0,0.0,0.0075536696,0.0038451438,0.00639856
Pde3a,0.033863854,0.016160283,0.024666166,0.09945236,0.10153333,0.08370125,0.09063748,0.04838456,0.012259504,0.0030194072,0.01122882,0.01984033,0.011239365,0.008113675,0.030333122,0.015417935,0.047266677
Iapp,0.0,0.0044597522,0.27161202,0.0036135353,0.0021393434,0.00890878,0.0029383588,0.0,0.0,0.0,0.0028338507,0.0,0.34403184,0.0,0.004909048,0.0026574219,0.0034732213
Pyroxd1,0.11894061,0.16359851,0.06878124,0.118341506,0.08837172,0.11371681,0.087843314,0.13497974,0.18073139,0.09325396,0.09394114,0.06600936,0.04986085,0.11464064,0.08052472,0.13019912,0.07600257
Recql,0.06540455,0.047877893,0.02655281,0.04196496,0.07603339,0.07724232,0.05055121,0.020831348,0.017478365,0.013356479,0.050509557,0.004115034,0.030575352,0.03864873,0.0068667694,0.013361316,0.041170035
Golt1b,0.022300616,0.13885748,0.019238627,0.043299507,0.09322504,0.10424486,0.037635736,0.032767233,0.012546361,0.029361788,0.009367917,0.098435104,0.022395814,0.06277796,0.017660588,0.053135302,0.08296891
Spx,0.0,0.0,0.0,0.0013925621,0.0020604136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039704503,0.0,0.0,0.0011938901
Ldhb,0.07797474,0.0014033042,0.011048797,0.03313888,0.012127436,0.024512779,0.0,0.0,0.0063291974,0.017484302,0.11992501,0.0073895045,0.013447831,0.055175833,0.0034155787,0.0,0.0051310235
Kcnj8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012341201,0.020388443,0.0,0.0,0.0,0.0,0.0,0.0,0.0098232925,0.0
Cmas,0.9455992,1.0504664,0.61918116,0.74695086,0.70834666,0.8099155,0.68458223,0.43036127,0.5103875,0.6284191,0.4575729,0.8524057,0.8020673,1.0128418,0.8448872,0.7923574,1.0110184
Gm766,0.014499331,0.0055804346,0.0,0.0017167651,0.0,0.0,0.0030802134,0.11382261,0.003536116,0.027079843,0.016244436,0.012607391,0.025098914,0.0070525557,0.38289362,0.079050556,0.0010057611
C2cd5,0.08706707,0.11326202,0.10100803,0.090142675,0.14164133,0.14624429,0.099729635,0.087109,0.105022006,0.04255853,0.026468134,0.059967954,0.12141672,0.116927855,0.030229373,0.041120194,0.09001786
RP23-91C8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025586642,0.010637486,0.0014849874,0.0,0.0,0.0,0.0,0.013299085,0.0020844527,0.0
Etnk1,0.14452486,0.19370136,0.25075486,0.09482832,0.07575542,0.1289284,0.092393905,0.21919888,0.18804672,0.21806641,0.14929928,0.18913215,0.43084976,0.1154419,0.3108824,0.21260919,0.14744404
Sox5,0.0068207397,0.0,0.021915827,0.0025146657,0.0,0.0,0.018091045,0.0,0.0,0.0,0.0,0.0,0.019534929,0.0,0.0,0.0,0.001892798
Lrmp,2.3012474,0.026067477,0.02689533,0.014592077,0.016840585,0.011582169,0.017649045,0.013492412,0.022594875,0.0019032146,1.8397219,0.0029587343,0.0,0.0,0.008003877,0.0025164774,0.00090110436
Casc1,0.007177684,0.0,0.0,0.0,0.0048007458,0.0,0.0,0.0017930395,0.0,0.0026104508,0.0,0.0,0.0,0.0,0.0,0.0,0.0015980543
Lyrm5,0.19273208,0.09776274,0.1126922,0.15041502,0.13744612,0.12134525,0.102978714,0.095125504,0.06711059,0.1138864,0.15056412,0.058686636,0.11771185,0.1294233,0.1305312,0.1291336,0.105199106
Kras,0.28829297,0.24690121,0.2590927,0.27266532,0.39804664,0.36603013,0.28598052,0.2928552,0.2932424,0.2867276,0.34642613,0.31390226,0.27949312,0.45886934,0.3207654,0.41862962,0.55969715
Gm15706,0.024341905,0.019484205,0.027289867,0.09303451,0.06808913,0.0924106,0.07651572,0.025520938,0.0091039315,0.0046889675,0.029672071,0.044978656,0.04918134,0.033147916,0.01151166,0.022057505,0.08277158
Itpr2,0.7291694,0.03393702,0.039491437,0.040593397,0.01446522,0.020679567,0.027904553,0.06881569,0.069072746,0.012367975,0.681987,0.03510663,0.0063291,0.00076837296,0.0,0.008800111,0.013674154
Asun,0.14097336,0.080407105,0.10384237,0.114167474,0.12383673,0.14441852,0.09065355,0.042703744,0.013686004,0.06467421,0.14546771,0.08421371,0.04654078,0.13945873,0.014027554,0.061004557,0.15135512
Fgfr1op2,0.31006142,0.3553516,0.2652972,0.26182663,0.26432186,0.30613992,0.24403612,0.19319172,0.26202863,0.31057736,0.5147501,0.3300577,0.177119,0.40824834,0.2739509,0.444948,0.36665988
Tm7sf3,0.27889827,0.1430772,0.10234005,0.16940261,0.16158566,0.16844045,0.14285919,0.17461689,0.14099112,0.33937353,0.18982238,0.14158519,0.117663234,0.23614143,0.17116223,0.2350588,0.18495643
Med21,0.15073568,0.11735304,0.14035167,0.1288367,0.116120346,0.1479662,0.11790176,0.057417102,0.08068492,0.09958689,0.23127568,0.11909125,0.10875965,0.19765061,0.05514486,0.106530845,0.16006905
Stk38l,0.107170716,0.095427096,0.076069035,0.021181857,0.01209596,0.022918299,0.0036788355,0.008711908,0.024578894,0.07951711,0.23658109,0.11678977,0.12499814,0.0659936,0.05534634,0.07701601,0.0795841
Arntl2,0.0,0.0,0.0055755633,0.010566823,0.006892753,0.0020463506,0.01065007,0.0,0.0,0.0024325883,0.0,0.009595664,0.01206043,0.0019035469,0.0,0.0060323104,0.0051510846
Ppfibp1,0.022426363,0.03398936,0.06919755,0.0240493,0.012802087,0.03051254,0.016617302,0.0049656266,0.015125456,0.05837816,0.009688108,0.021774579,0.053991362,0.03998879,0.03596721,0.03684269,0.055241402
