,Club_respiratory,Basal_respiratory,Ciliated_respiratory,Tuft_respiratory,Neuroendocrine_respiratory,Goblet_respiratory,Ionocyte_respiratory
Naa50,0.18786785,0.41441083,0.21360812,0.23920424,0.57952183,0.31300476,0.4303137
Gm608,0.048255567,0.031873554,0.02560217,0.04629316,0.034067426,0.01599021,0.11307989
Sidt1,0.046000056,0.015989453,0.010846847,0.08971037,0.06511464,0.015166237,0.0
Gm26732,0.0005515203,0.0003738269,0.0,0.0,0.0,0.0,0.0
Spice1,0.037806217,0.034991723,0.21553986,0.0055925446,0.06757755,0.0155704385,0.036243048
Cfap44,0.0016154891,0.0039744074,0.47719336,0.0,0.0,0.007104906,0.0
Boc,0.032120597,0.053467926,0.004281873,0.09377352,0.050626215,0.04963809,0.13650465
BC027231,0.012591918,0.014318281,0.009566528,0.012708051,0.0,0.041085508,0.09674394
Gtpbp8,0.04018397,0.032595467,0.06890486,0.02210946,0.026891412,0.017368589,0.0
Cd200r1,0.00025970308,0.00049196696,0.0022802523,0.0,0.0,0.0,0.0
Cd200r2,0.0002304412,0.0,0.0,0.024672143,0.0,0.0,0.0
Cd200r3,0.0,0.00037209663,0.0,0.009511118,0.0,0.0,0.0
Ccdc80,0.007835489,0.00093460816,0.0,0.0,0.0,0.0,0.0
Slc35a5,0.040259924,0.06864107,0.04344247,0.05921982,0.11400076,0.04774161,0.0
Atg3,0.33222845,0.5120926,0.3310961,0.36395317,0.5195485,0.296237,0.5583637
Btla,0.00033246417,0.0,0.0,0.0,0.0,0.0,0.0
Cd200,0.018706206,0.046734706,0.005512804,0.032872636,0.26088342,0.0,0.0
BC016579,0.011073471,0.02997121,0.0029247708,0.060371157,0.0,0.0,0.0
Tmprss7,0.00016432138,0.00047115184,0.0,0.0,0.0,0.0,0.0
Tagln3,0.00023504518,0.0,0.0,0.0,0.0,0.0,0.0
Abhd10,0.043921698,0.0975373,0.09409894,0.052579634,0.083551444,0.02015326,0.1127262
Gm15591,0.0,0.0009128825,0.0,0.0109538855,0.0,0.0,0.0
Phldb2,0.002054581,0.01235792,0.0,0.0,0.0,0.01773669,0.052572608
Gm15638,0.0,0.0006584331,0.0,0.0,0.0137480805,0.0,0.0
Plcxd2,0.0013442748,0.0035772189,0.0,0.008898985,0.0,0.010187006,0.0
Pvrl3,0.013466876,0.012809442,0.013833965,0.0,0.0067266934,0.011325538,0.0
Morc1,0.0033754976,0.0012122709,0.09669133,0.0,0.0,0.0,0.0
Retnla,0.031200888,0.0111097405,0.016269334,0.0059975125,0.06044069,0.0026595814,0.043514945
Retnlg,0.00057974586,0.0,0.0,0.0,0.0,0.0,0.0
Dzip3,0.0066349697,0.015071533,0.019098656,0.0,0.011103925,0.013914712,0.0
C330027C09Rik,0.0028905103,0.007041813,0.0,0.0,0.013135817,0.0,0.0
Ift57,0.11553352,0.16167577,1.2043886,0.20950231,0.60319966,0.050613802,0.15133944
Cd47,0.8569701,1.220662,0.9530588,1.8482703,0.95443815,0.6373996,0.7363775
Bbx,0.14501993,0.20422634,0.13372591,0.14122175,0.11009457,0.09361832,0.33980638
Dubr,0.006705603,0.021379301,0.02157799,0.0,0.013288443,0.011060105,0.05354803
1700116B05Rik,0.00032360613,0.0,0.0,0.0,0.0,0.0,0.0
Cblb,0.045840945,0.029919352,0.067088984,0.011786316,0.017334184,0.012454822,0.054051638
Alcam,0.8325956,0.7333837,0.819022,0.44070467,0.57763416,0.49698916,0.4481125
Nfkbiz,0.23720565,0.31439528,0.27479783,0.1855859,0.28821036,0.18707138,0.30536413
Nxpe3,0.00036160255,0.00082238886,0.0,0.0,0.0,0.0,0.0
Cep97,0.01426125,0.022983732,0.07928082,0.02401352,0.028378315,0.02265816,0.052572608
Rpl24,0.00869148,0.017034745,0.0025561505,0.0,0.03373559,0.005303708,0.0
Zbtb11os1,0.05036457,0.062132515,0.07150921,0.012264452,0.088165574,0.027602645,0.065023705
Zbtb11,0.030951362,0.062668726,0.04593994,0.04510964,0.056408163,0.056239,0.05864876
Pcnp,0.108444,0.12153315,0.10291118,0.15778753,0.11838683,0.1314937,0.22665365
Trmt10c,0.07552409,0.19462095,0.070343986,0.13220525,0.24563873,0.1158589,0.135019
Senp7,0.02429668,0.024032557,0.042063337,0.039395392,0.037836496,0.009172201,0.054051638
Impg2,0.00027474147,0.0024870017,0.0,0.0,0.0,0.0,0.0
Abi3bp,0.070816025,0.88785374,0.097838275,0.16868731,0.33003664,0.062003855,0.2560326
Tfg,0.34325653,0.49966836,0.36660835,0.39775106,0.73044497,0.50501126,0.189826
Tmem45a,0.063030444,0.002105997,0.0014362566,0.0,0.0,0.10072004,0.04876802
Gm15839,0.003318223,0.0011198837,0.0,0.0,0.0,0.01333063,0.0
Tmem45a2,0.0,0.00036725996,0.0,0.0,0.0,0.0,0.0
Tomm70a,0.09291343,0.1125765,0.10015398,0.12486053,0.17901134,0.036553804,0.23340978
Nit2,0.12463689,0.25587663,0.114978954,0.22046787,0.13404448,0.10968079,0.14524588
Gm16892,0.0,0.00019104716,0.0,0.0,0.0,0.0,0.0
Tbc1d23,0.02294791,0.029181398,0.0030372066,0.048211176,0.008435633,0.043452572,0.0
Tmem30c,0.0021231493,0.0017479953,0.0032039608,0.0,0.0,0.0,0.0
Cmss1,0.02449487,0.05268752,0.071568705,0.021134328,0.054448307,0.009646823,0.08904314
Filip1l,0.009815273,0.0043695685,0.0,0.0,0.0,0.022502067,0.0
Col8a1,0.0008438662,0.004390883,0.0,0.0,0.41215482,0.0,0.0
Dcbld2,0.018402938,0.00947746,0.17466079,0.009024614,0.012926313,0.0,0.0
St3gal6,0.06939426,0.006811548,0.3260838,0.13543922,0.16770698,0.08788494,0.15215683
Cpox,0.09782746,0.14805153,0.07988093,0.06790551,0.17402858,0.07967814,0.14866884
Cldnd1,0.23337431,0.46016225,0.24358185,0.29498234,0.41838694,0.10956959,0.49051633
1700022E09Rik,0.0,0.00020291108,0.0,0.0,0.0,0.0,0.0
Mina,0.11367368,0.13555914,0.06316753,0.1099414,0.12757133,0.100846246,0.23768118
Crybg3,0.05635886,0.036999065,0.06852355,0.07184471,0.03085609,0.060107384,0.053029496
Arl6,0.14756109,0.15412942,0.91156685,0.33379346,0.25995874,0.07077232,0.16035143
Nsun3,0.019213116,0.026154658,0.0496306,0.026741764,0.017528394,0.043329243,0.054051638
Arl13b,0.08281145,0.13382235,0.30779245,0.18023679,0.14481333,0.017908076,0.052572608
Stx19,0.059172988,0.013901892,0.32962748,0.21355559,0.013965496,0.0333565,0.0
Pros1,0.041558083,0.042309407,0.15152127,0.011474063,0.009315119,0.011038837,0.22687712
Epha3,0.0,0.0019883187,0.0,0.0,0.0,0.0,0.0
4930453N24Rik,0.1378189,0.13693142,0.15670866,0.2558748,0.09252579,0.16517879,0.19244605
Zfp654,0.0249324,0.042631928,0.026245687,0.03645275,0.05461253,0.016525498,0.0
Cggbp1,0.16548823,0.20813335,0.19822602,0.21721591,0.3012958,0.1824779,0.34514287
Chmp2b,0.38962775,0.5629593,0.62148243,0.26682758,0.2957918,0.24742381,0.3461228
Vgll3,0.0034655344,0.00097265444,0.0,0.0,0.0,0.0,0.0
Cadm2,0.015801074,0.011241062,0.0029662235,0.017638417,0.038528945,0.028657455,0.0
Gbe1,0.041806772,0.088121764,0.060769286,0.14341858,0.108807854,0.025909988,0.0
Robo1,0.016317355,0.036348607,0.0031739408,0.06854805,0.07414987,0.006392212,0.062012468
Robo2,0.0019373156,0.011527908,0.0,0.10368473,0.008435633,0.0,0.0
Rbm11,0.004070138,0.0028733148,0.0010873993,0.008790189,0.018086225,0.0,0.0
Hspa13,0.030641142,0.029067904,0.019625172,0.01573528,0.027326345,0.04822046,0.0
Samsn1,0.0,0.0008284166,0.003687735,0.0,0.0,0.0,0.0
Nrip1,0.14832953,0.15186132,0.06200519,0.073929615,0.07110045,0.12745515,0.055251893
Gm9843,0.12706025,0.2471066,0.12837893,0.20367841,0.15311085,0.06815297,0.09587361
Usp25,0.11012835,0.12915748,0.049127344,0.114269875,0.103004836,0.08666122,0.045528196
Gm17333,0.0,0.00024066465,0.0,0.0,0.0,0.0,0.0
Cxadr,0.2935938,0.30371177,0.3432197,0.14229575,0.22142638,0.09955098,0.61914533
Btg3,0.06477235,0.14276822,0.03843123,0.03308936,0.14819337,0.15884545,0.21185125
D16Ertd472e,0.020720419,0.1439611,0.01795703,0.04478647,0.055473786,0.021464461,0.095522575
Chodl,0.0,0.0,0.0,0.008267149,0.0,0.0,0.0
Mrpl39,0.19761856,0.22618078,0.59778166,0.21683389,0.19713409,0.19561188,0.23063928
Jam2,0.023791034,0.00056535436,0.014410032,0.0,0.0068424926,0.21036702,0.11262299
Atp5j,1.5505197,1.570333,1.9408519,1.96644,1.7313286,1.2981696,2.1127222
Gabpa,0.054822054,0.06136926,0.065827824,0.07129112,0.043752745,0.049617548,0.065023705
App,0.44762155,0.45479578,0.6235343,0.90480804,0.44992015,0.7938203,1.2809844
Cyyr1,0.0,0.0,0.0026471221,0.0,0.0,0.0,0.0
Adamts1,0.022394365,0.09539049,0.023067372,0.030431664,0.055612165,0.06312882,0.053201046
Adamts5,0.007978493,0.0061115567,0.0047501586,0.0,0.0,0.016045298,0.0
N6amt1,0.06545199,0.13860449,0.059706252,0.11829921,0.22742616,0.062422767,0.043569736
Ltn1,0.027036011,0.028861297,0.021621969,0.039089445,0.0,0.014277655,0.0792127
Rwdd2b,0.010415612,0.02458307,0.0016690143,0.0073183994,0.0,0.019411502,0.0
Usp16,0.07709569,0.088998586,0.09600959,0.13656008,0.11322975,0.060518637,0.09149493
Cct8,0.47873595,0.6937158,0.62250626,0.57076365,0.86290175,0.2307187,0.24694721
Bach1,0.019520983,0.017372692,0.023891177,0.0108914375,0.049041763,0.010199615,0.047553845
Cldn17,0.000720318,0.002077319,0.0,0.0,0.0,0.0,0.0
Cldn8,0.25276887,0.3904122,0.1469444,0.123154074,0.17130615,0.26995015,0.56264454
Krtap22-2,0.0,0.00022403365,0.0018285475,0.0,0.0,0.0,0.0
Tiam1,0.08983941,0.14427519,0.27789164,0.03828442,0.066253595,0.040512115,0.08177125
Sod1,0.7533483,0.46387708,0.9888799,0.67829394,0.5469268,0.30385286,0.42854902
Scaf4,0.056051817,0.06439322,0.072380334,0.07910104,0.0712971,0.033344693,0.0
Hunk,0.0029291434,0.01961584,0.0,0.0059975125,0.0,0.0,0.0
Mis18a,0.04315013,0.078621335,0.025578048,0.039627273,0.059450597,0.0053999866,0.054051638
Gm17518,0.0027563279,0.0034271157,0.0025922079,0.0072023687,0.015241043,0.0,0.0
Mrap,0.0,0.0008681425,0.0017329416,0.0,0.0,0.0,0.0
Urb1,0.030801626,0.023090532,0.07395046,0.044635717,0.018814396,0.028706353,0.0
Eva1c,0.15491611,0.18699293,0.17778338,0.06340509,0.20744145,0.062627055,0.10754066
1110004E09Rik,0.30646688,0.4310088,1.8308178,0.4446653,0.51457644,0.24867201,0.3205566
Synj1,0.04092768,0.044629216,0.32956037,0.03784185,0.048129003,0.046836022,0.0
Gm15965,0.0034788537,0.005389418,0.0038391135,0.0,0.0,0.0,0.0
Paxbp1,0.029160928,0.038745604,0.06441297,0.023802673,0.0275043,0.0053484025,0.053201046
4932438H23Rik,0.0001581632,0.00024193882,0.013126898,0.0,0.0,0.0,0.05963057
Olig1,0.0,0.0,0.0,0.012003145,0.0,0.0,0.0
Ifnar2,0.17182168,0.21483079,0.09813915,0.2343595,0.19407512,0.29744017,0.17604178
Il10rb,0.13399301,0.2585177,0.29153767,0.33808318,0.33484793,0.103618145,0.10858862
Ifnar1,0.027852194,0.035523057,0.05688566,0.06576744,0.06433814,0.0,0.1161696
Ifngr2,0.16408163,0.09981598,0.11327277,0.18956152,0.07508909,0.078165874,0.1667117
Tmem50b,0.17209743,0.15987231,0.34385273,0.38092428,0.14943753,0.12037036,0.110781156
Dnajc28,0.00554823,0.0073832795,0.0066569843,0.008979275,0.014028757,0.0,0.0
Gart,0.08517092,0.11688749,0.13107193,0.19859329,0.26910022,0.02942686,0.2045953
Son,0.7226838,0.94645303,0.8748323,1.1124172,0.913059,0.5222708,0.4289649
Donson,0.005380245,0.016457459,0.019654548,0.02898026,0.0,0.035075452,0.0
Atp5o,1.0123022,1.3036911,1.2294284,1.6016611,1.387611,1.1031386,1.5856018
Cryzl1,0.18991087,0.28169248,0.45333198,0.34751508,0.4438362,0.09909044,0.28241676
Itsn1,0.017420935,0.018670099,0.049632754,0.04776208,0.017528394,0.007835134,0.065023705
Gm15976,0.0,0.000654043,0.0,0.0,0.0,0.0,0.0
Mrps6,0.470998,0.71452284,1.2559191,0.36095372,0.45881256,0.3257471,0.83364093
Slc5a3,0.051787425,0.08464096,0.09702165,0.027506946,0.073826306,0.014930528,0.0
Kcne2,0.005753854,0.009621714,0.0017786251,0.004870041,0.0,0.0,0.0
Smim11,0.43576062,0.5701915,0.48755634,0.5917159,0.48287097,0.2715543,0.5105723
4930563D23Rik,0.0,0.00041766634,0.0,0.0,0.0,0.0,0.056016013
Kcne1,0.0,0.0034303193,0.0,0.0,0.0,0.0,0.0
Rcan1,0.23145159,0.4010003,0.17605564,0.20736219,0.41760433,0.28322536,0.28917396
Clic6,0.3946095,0.09352667,0.97707415,0.6648818,0.13669507,0.19659688,0.28712347
Runx1,0.69565296,0.61860347,0.69481516,0.68207586,0.44006944,0.6176901,0.4291433
Gm26626,0.0,0.0005770698,0.0021831635,0.0,0.01192339,0.0,0.0
1700029J03Rik,0.0,0.00030379265,0.0060495366,0.0,0.0,0.0,0.0
Setd4,0.036452018,0.026512686,0.3901301,0.03948737,0.026619101,0.03187779,0.0
Cbr1,0.946281,0.7661771,1.1172775,1.0893734,0.9667511,0.7607269,1.1649806
Cbr3,0.45866165,0.47681752,0.49750978,0.33122754,0.25725538,0.35561565,0.13157557
Dopey2,0.05184619,0.027496891,0.088664114,0.23439156,0.067257755,0.0686502,0.08881565
2310043M15Rik,0.003555014,0.0,0.005999435,0.0,0.0,0.0,0.0
Morc3,0.035349302,0.04617801,0.03173059,0.025903309,0.017337801,0.011065087,0.11918163
Chaf1b,0.013533627,0.018091783,0.008458643,0.024098912,0.0,0.022149237,0.060605686
Cldn14,0.0,0.0,0.0,0.0,0.0,0.0026595814,0.0
Sim2,0.0,0.0003654987,0.0,0.0,0.0,0.0,0.0
Hlcs,0.016447475,0.021572158,0.05582988,0.033672735,0.03154343,0.026251927,0.0
Ripply3,0.0023281097,0.0011534982,0.009834987,0.0,0.13968626,0.008378324,0.0
Pigp,0.453933,0.56648237,0.8413984,0.6861574,0.88282055,0.34323463,0.80350965
Ttc3,0.10196592,0.11851131,0.15522833,0.23760769,0.64265025,0.14387397,0.05864876
Dscr3,0.1217866,0.20743723,0.13930877,0.11932412,0.11966562,0.07333258,0.16264509
Dyrk1a,0.0814173,0.055824265,0.1318193,0.15655863,0.09849859,0.07144066,0.114596926
Kcnj15,0.0037752814,0.001113779,0.0,0.0,0.012720667,0.04242119,0.0
Ets2,0.21361074,0.41559458,0.46800664,0.2888351,0.43438146,0.25814438,0.68935907
2810404F17Rik,0.00013655364,0.00054697064,0.0,0.0,0.0,0.0,0.0
1600002D24Rik,0.0005505115,0.00078566355,0.011671843,0.0,0.0,0.0,0.0
Psmg1,0.1431324,0.18648528,0.1415748,0.24631606,0.21131895,0.10341768,0.036243048
Brwd1,0.08671402,0.13011904,0.08333953,0.07267512,0.080174275,0.023227405,0.30463976
1700093J21Rik,0.0,0.00037508344,0.0,0.0,0.0,0.0,0.0
Gm15341,0.0,0.0002474116,0.0,0.0,0.0,0.0,0.0
Hmgn1,0.8994888,1.513491,1.0777497,1.3101712,1.0888132,0.68732107,1.2561569
Wrb,0.029413994,0.032254215,0.21548691,0.024606574,0.026855791,0.011272601,0.0
Lca5l,0.0153957205,0.03687321,0.13713062,0.032336514,0.0,0.02964796,0.0
Sh3bgr,0.017660799,0.004676263,0.0031438167,0.0,0.016673911,0.103421055,0.0
B3galt5,0.002923578,0.0,0.0,0.0,0.0,0.04570732,0.0
Igsf5,0.10526709,0.082012154,0.11643805,0.10057912,0.042453106,0.15213571,0.10858862
Pcp4,0.0017197147,0.0011347764,0.04244443,0.030805971,0.012841369,0.0,0.0
Dscam,0.0,0.00095552957,0.0,0.011074023,0.0,0.0,0.0
Bace2,0.7102519,0.75383097,0.37762165,0.35150483,0.8175354,1.5003948,0.4212817
Mx1,0.0949293,0.06986115,0.04513973,0.022000428,0.07859478,0.15526146,0.036243048
Fam3b,0.004601936,0.002084797,0.0017948498,0.009262803,0.0,0.0,0.0
Tmprss2,0.273475,0.2659476,0.5713688,0.051264122,0.27039936,0.19960892,0.11536217
Ripk4,0.22376063,0.50086445,0.23313889,0.2319773,0.46943688,0.13434482,0.47694153
Prdm15,0.009101248,0.014574151,0.017834825,0.02040556,0.038459618,0.0,0.0
C2cd2,0.06271055,0.047863968,0.26338008,0.0928082,0.021881944,0.064226106,0.053029496
Zbtb21,0.03092183,0.031387076,0.07510453,0.022150695,0.05336657,0.022726052,0.16483442
C030010L15Rik,0.0012925118,0.005211791,0.01724878,0.0,0.0,0.0053999866,0.0
B230307C23Rik,0.006312929,0.012658868,0.007268542,0.0,0.0,0.032095633,0.051952843
Scaf8,0.04989825,0.03427103,0.09004522,0.086190365,0.070155144,0.011325538,0.056016013
Tiam2,0.011584373,0.014963369,0.012563748,0.0076950323,0.014519182,0.0,0.0
Tfb1m,0.01559732,0.023166966,0.006746413,0.007747202,0.0,0.0,0.0
Cldn20,0.0005491429,0.00069216825,0.0,0.0,0.0,0.0,0.0
Arid1b,0.092163585,0.06808511,0.14538427,0.0483798,0.068935715,0.07327112,0.047553845
Gm29050,0.0,0.00031155188,0.0,0.0,0.0,0.0,0.0
Tmem242,0.20913193,0.34393162,0.31592575,0.37201416,0.38038158,0.17058772,0.22032206
Ldhal6b,0.0,0.0,0.0027502272,0.0,0.0,0.0,0.0
Zdhhc14,0.0039446508,0.002749292,0.0,0.0,0.17453377,0.0,0.0
Snx9,0.026713645,0.0457865,0.05423449,0.024731066,0.0677589,0.011837314,0.0
Synj2,0.023685679,0.009631255,0.03613367,0.0089181615,0.016995415,0.03710303,0.0
Serac1,0.002032949,0.0,0.005602316,0.0,0.01942644,0.0,0.0
Gtf2h5,0.47137964,0.57081896,0.6564931,0.79812944,0.70404106,0.3871819,0.474431
Tulp4,0.07112319,0.11899646,0.17600375,0.15162267,0.16599429,0.10408856,0.097062975
Tmem181a,0.043313958,0.027658219,0.11291574,0.08395281,0.052410707,0.05210272,0.055251893
Dynlt1a,0.0033782644,0.0036664633,0.076952696,0.051421158,0.07726646,0.0,0.0
Dynlt1b,0.0,0.0,0.0035985487,0.0,0.0,0.0,0.0
Dynlt1c,0.0030280263,0.0043047704,0.031947978,0.018429372,0.011870436,0.0,0.0
Dynlt1f,0.2947433,0.35128272,1.0662829,0.19179851,0.43770853,0.08521949,0.3222102
Sytl3,0.04042336,0.016551897,0.058531657,0.033499405,0.0369446,0.08280383,0.0
Ezr,1.2312746,1.5905814,2.3549912,0.6825657,1.2580379,1.242498,1.3810436
Gm2885,0.00095961214,0.0010039435,0.009113714,0.0,0.0,0.0,0.0
Rsph3b,0.0070087677,0.011420077,0.06971952,0.004870041,0.044485364,0.009172201,0.0
Tagap1,0.023110528,0.02333513,0.12512256,0.038656365,0.044207096,0.011272601,0.060605686
Rnaset2b,0.78101206,0.8944934,0.94244385,0.80613035,0.76279694,0.71535176,0.55732244
Rps6ka2,0.0013554641,0.0020108416,0.091011964,0.054901768,0.0,0.0,0.0
Ttll2,0.00044858945,0.0,0.0,0.0,0.0,0.0,0.0
Fndc1,0.005929955,0.0009806317,0.0032594008,0.008631939,0.0,0.0,0.0
E430024P14Rik,0.004914039,0.0055261897,0.03745758,0.0,0.0,0.0,0.0
Tagap,0.004679068,0.0030552219,0.027381992,0.007766566,0.0,0.011804559,0.0
Rsph3a,0.0072060684,0.01686438,0.17574891,0.019326856,0.011932522,0.022778332,0.0
Rnaset2a,0.7610247,0.92868197,0.7608958,0.58554584,0.77271324,0.71521837,0.9014581
Fgfr1op,0.07180154,0.088562414,0.3054545,0.08556207,0.059530128,0.059373733,0.11599856
Mpc1,0.022369782,0.03486902,0.13886282,0.039996557,0.050070543,0.007391989,0.0
Sft2d1,0.06288209,0.09812179,0.07362294,0.084142916,0.106752634,0.07220587,0.115560494
Prr18,0.0071563306,0.0033036957,0.18507992,0.009883593,0.0,0.0,0.23147139
Pde10a,0.0003168516,0.0009590599,0.003687735,0.0,0.0,0.0,0.0
1700010I14Rik,0.009754903,0.011169816,0.08890363,0.0,0.0,0.0,0.047553845
Qk,0.061966825,0.09030203,0.060334615,0.09124205,0.0522331,0.0069322656,0.06817859
Pacrg,0.007433766,0.020961199,0.71555245,0.04791534,0.059884828,0.0,0.0
A230009B12Rik,0.0,0.00038596103,0.0,0.0,0.0,0.0,0.0
Park2,0.009238534,0.012429755,0.009253596,0.00925151,0.06414957,0.0,0.0
Agpat4,0.008843916,0.039471216,0.025713697,0.01820429,0.35440734,0.0,0.0
Map3k4,0.046950534,0.034350313,0.07428202,0.06501478,0.06311031,0.031658065,0.0
4732491K20Rik,0.011440628,0.009983574,0.013253806,0.03772398,0.012416401,0.0,0.0
Slc22a2,0.0027608601,0.004965193,0.007210835,0.0,0.015860645,0.0,0.043514945
Slc22a1,0.0027903677,0.0012972623,0.004670884,0.0,0.011932522,0.0,0.0
Igf2r,0.09597534,0.069954485,0.13720451,0.073018886,0.073933646,0.078829475,0.22697636
Airn,0.04762047,0.05881202,0.042171802,0.035364766,0.11827025,0.05463372,0.19628283
Pnldc1,0.0,0.00028977497,0.0025117104,0.0,0.0,0.0,0.0
Mrpl18,0.37099487,0.39259276,0.5416987,0.5265179,0.30478823,0.26713789,0.34443837
Tcp1,0.3897383,0.5710266,0.51234007,0.73483306,0.7810803,0.47178975,0.5982314
Acat3,0.00082585507,0.0006821921,0.0,0.0,0.0,0.0,0.0
Acat2,0.076780476,0.10710315,0.061568644,0.116364986,0.14553106,0.06440354,0.055948164
Wtap,0.012448227,0.019449355,0.013261841,0.017998397,0.046349477,0.0,0.0
Sod2,0.9525811,1.0429242,1.5636672,1.173409,1.0847268,0.6358854,1.0791863
Tcp10b,0.0005318585,0.0,0.0,0.0,0.0,0.0,0.0
Tcte2,0.009470147,0.015297304,0.08622854,0.0628087,0.03997733,0.0149451615,0.0
Gm16052,0.0006883476,0.0012572698,0.0,0.009432795,0.022874445,0.0,0.0
Gm16049,0.0015723474,0.0011693873,0.002675554,0.0,0.012754135,0.0,0.0
Mllt4,0.18757524,0.1271716,0.20865294,0.3304809,0.20989569,0.07503767,0.052572608
Gm7168,0.00032839904,0.0,0.0,0.0,0.0,0.0,0.0
Dact2,0.010792874,0.053598195,0.006280193,0.037818324,0.019474618,0.047429305,0.05354803
Smoc2,0.0041036597,0.0034860454,0.0,0.016851794,0.20879821,0.0,0.12106131
Thbs2,0.002518899,0.0005485196,0.0,0.0076950323,0.0,0.0,0.0
Wdr27,0.0,0.00023965327,0.04501174,0.0,0.0,0.0,0.0
1600012H06Rik,0.067192525,0.09393679,0.12658204,0.07066826,0.2119817,0.04113977,0.1093737
Phf10,0.06870407,0.103276834,0.14144279,0.17411508,0.15207173,0.07200573,0.0
Gm3448,0.0007231338,0.0017619259,0.059373226,0.0,0.0,0.0,0.0
Ermard,0.040075388,0.049542908,0.040299367,0.025476445,0.07619604,0.041253474,0.045528196
Tcte3,0.0022014838,0.003184139,0.0517401,0.014122551,0.016445793,0.017331917,0.0
Gm28873,0.0008539032,0.0008420654,0.006215144,0.0,0.0,0.0,0.0
Dll1,0.0063012955,0.15414858,0.01562836,0.06923421,0.1727262,0.0,0.036243048
A930024N18Rik,0.0,0.001751909,0.0,0.0,0.035434883,0.0,0.0
Fam120b,0.035336383,0.037126627,0.101784445,0.047950815,0.022252284,0.04201149,0.0
Psmb1,1.3163791,1.5395234,1.3963,1.6562504,1.6168865,1.0793561,1.545231
Tbp,0.045855593,0.07045455,0.07691136,0.053759914,0.11161023,0.06728954,0.0
Pdcd2,0.17306748,0.21682106,0.21508159,0.21039698,0.30523202,0.21127757,0.16815135
Prdm9,0.003639757,0.0027762912,0.005618176,0.0,0.03119562,0.016673941,0.0
Chd1,0.16005972,0.24859431,0.25525725,0.23433748,0.27785334,0.12876731,0.18074557
Rgmb,0.10185447,0.12806077,0.14414711,0.05827995,0.04259069,0.086835146,0.16487478
BC002059,0.010963564,0.020458259,0.011855234,0.0,0.0072553554,0.01492717,0.0
Zfp960,0.0008592182,0.0012586748,0.0,0.011457795,0.0,0.0,0.0
Zfp97,0.0017615882,0.0006459764,0.0,0.0,0.0,0.0,0.0
Gm6712,0.00043101946,0.0016532497,0.0,0.008056615,0.0,0.0,0.0
Gm26873,0.0004475828,0.0,0.0,0.0,0.0,0.0,0.0
Lix1,0.0009175556,0.0010535133,0.0,0.0,0.0,0.0,0.055948164
Lnpep,0.009048437,0.016906913,0.014386818,0.00940256,0.013857945,0.005303708,0.0
Spaca6,0.010275317,0.021180678,0.013992818,0.028517138,0.038433176,0.0,0.17543048
Has1,0.011593862,0.00048105273,0.001100343,0.0078088967,0.04355209,0.0,0.0
Fpr2,0.0,0.001049178,0.0,0.0,0.0,0.0,0.0
Gm7535,0.0016133569,0.0012646222,0.0034665852,0.0,0.0,0.0,0.0
Gm5145,0.0,0.00067290675,0.0,0.0,0.0,0.0,0.0
Ppp2r1a,0.40391394,0.48000857,0.54619217,0.5516908,0.46924683,0.34283486,0.43692744
Zfp160,0.006277907,0.01204628,0.0014404285,0.035582867,0.0,0.009996302,0.0
Zfp677,0.0035498643,0.015130925,0.008205642,0.010649504,0.0,0.026608558,0.0
Zfp54,0.025734125,0.07892491,0.0716368,0.041355927,0.049254876,0.009809608,0.0
Zfp51,0.022526419,0.055358134,0.052159753,0.016056128,0.046536904,0.0,0.0
Gm26753,0.00081327243,0.0003239244,0.0,0.0,0.0,0.0,0.0
Zfp53,0.041690536,0.08843768,0.056386057,0.037013505,0.09014797,0.04461294,0.0
9330136K24Rik,0.00016761613,0.0011545598,0.0014169065,0.0,0.0,0.0,0.0
Zfp52,0.012919579,0.027081376,0.0,0.009963474,0.01752468,0.009585357,0.0
Zfp948,0.014662379,0.03990366,0.013039672,0.017603625,0.15202464,0.0069322656,0.062012468
3110052M02Rik,0.005575112,0.012449816,0.0,0.010605257,0.029342934,0.0,0.055251893
Gm10226,0.00019423576,0.0007251968,0.0,0.0,0.0,0.0,0.0
Zfp760,0.0021208238,0.0043806657,0.0,0.004982103,0.012479984,0.0,0.0
Zfp229,0.0024938507,0.0028260357,0.001323153,0.0,0.017528394,0.0,0.0
Zfp820,0.005143758,0.01339743,0.011337683,0.0,0.016131686,0.0,0.0
2210404O09Rik,0.021879314,0.033069093,0.0063696243,0.003239839,0.0,0.0,0.0
Zfp942,0.016904663,0.024900004,0.009424513,0.03722912,0.046904683,0.009996302,0.0
