,M.cell_intestine.ex.vivo,Tuft_intestine.ex.vivo,Goblet_intestine.ex.vivo,Endocrine_intestine.ex.vivo,TA_intestine.ex.vivo,Enterocyte.1_intestine.ex.vivo,Enterocyte.2_intestine.ex.vivo,Stem_intestine.ex.vivo
Tapbpl,0.3073183,0.10986896,0.053864673,0.07519573,0.25953183,0.098164976,0.18847294,0.042546794
Cd27,0.010647012,0.016252145,0.0070411176,0.0,0.0072222813,0.003672691,0.018571816,0.003056029
Ltbr,0.46020257,0.25164264,0.31973258,0.20097926,0.34441313,0.5703907,0.41028875,0.4054201
Scnn1a,0.17902304,0.016231896,0.024744034,0.01400152,0.037199855,0.046348874,0.05677437,0.008656449
Tnfrsf1a,0.6767158,0.2188237,0.26817298,0.21810201,0.34683803,0.54838544,0.49522334,0.24346527
Plekhg6,0.11463,0.1008482,0.03220245,0.12469136,0.037555683,0.21172196,0.14346941,0.017294055
Cd9,1.9716477,1.314255,2.1556544,1.1805087,2.3440306,0.4560869,1.8355848,2.2375016
Vwf,0.017103406,0.0,0.0,0.0,0.009046902,0.0,0.01790982,0.0015870673
Kcna1,0.24851571,0.0,0.009597259,0.0066400776,0.1640635,0.0037554372,0.06516706,0.0
Kcna6,0.0,0.15271445,0.0,0.01972413,0.0,0.0,0.0,0.0
Ndufa9,0.74099123,1.242925,0.46661794,0.36746487,1.2269987,0.53958386,0.5623973,1.0093964
Dyrk4,0.0017202529,0.49785057,0.0,0.0,0.0,0.0,0.0,0.00047271673
Rad51ap1,0.0030064047,0.051538743,0.058537252,0.023822734,0.1260056,0.0,0.008952009,0.13075916
D6Wsu163e,0.019667,0.18845576,0.012574386,0.022382678,0.029578974,0.0058177356,0.019675316,0.025644625
Tigar,0.0057883747,0.0,0.015578037,0.034167774,0.05386398,0.0298786,0.03189612,0.0540685
Ccnd2,0.06347833,0.2075425,1.0606711,0.46269283,0.28557965,0.08521701,0.2592373,1.6335748
Parp11,0.0022115523,0.030924208,0.016567718,0.022659838,0.01547148,0.0,0.015128776,0.020834196
Cracr2a,0.0,0.013092823,0.0,0.0,0.0,0.0,0.0,0.00090089533
Gm43634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011713726
Tspan9,0.0,0.0075850594,0.02451662,0.055663418,0.010442668,0.009982972,0.012661587,0.01952427
Tead4,0.0,0.0,0.017138755,0.0,0.008317755,0.006259247,0.018859815,0.0028233137
Tulp3,0.009079954,0.020146217,0.015540718,0.019204302,0.040169396,0.0,0.008610125,0.021005996
Rhno1,0.072587654,0.17656966,0.18240859,0.17772283,0.3330483,0.06200445,0.09628014,0.31797758
Foxm1,0.009303943,0.0,0.033316467,0.00537932,0.08139591,0.0,0.0056654704,0.10843491
Nrip2,0.0,0.0,0.0,0.0,0.0,0.0,0.0029416776,0.0017130083
Itfg2,0.055741582,0.11116525,0.10012858,0.06519158,0.110492066,0.035299227,0.045878306,0.12449362
Fkbp4,0.6843225,1.3781707,1.3747414,1.1316842,1.9350195,0.55157065,0.5393435,2.0294936
Gm10069,0.002084512,0.025699692,0.0061316118,0.024136562,0.0072062826,0.0,0.0,0.0037357134
Pzp,0.0,0.0072680353,0.0,0.0937811,0.0,0.0,0.0,0.0
BC048546,0.020143563,0.056650355,0.0,0.046138316,0.01115409,0.01690316,0.025960667,0.0013811004
Clec2h,1.5612968,0.055959214,0.08835474,0.04646624,0.40656933,1.1551206,1.6810589,0.017477782
Klrb1b,0.0,0.0066378163,0.0,0.0,0.003729185,0.0,0.0,0.0029867839
RP24-127M20.11,0.009520805,0.0,0.0,0.0,0.004063971,0.0,0.004001038,0.010074158
Gm26656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003985152
BC035044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010814001
Clec2i,0.0,0.0,0.0,0.0,0.0053955116,0.0,0.0,0.0
Gm15987,0.0,0.027114663,0.0,0.0,0.0,0.0,0.0,0.0
Klrb1f,0.0,0.0,0.0,0.0,0.0036944256,0.0,0.0,0.0007278799
Clec2e,0.36079207,0.060086414,0.044994496,0.048518162,0.16992418,0.4052306,0.80918294,0.057922665
Clec2d,0.18457605,0.15886207,0.04309927,0.11002024,0.14410648,0.18239138,0.21837085,0.040738076
2310001H17Rik,0.1282798,0.34430754,0.06763485,0.12342327,0.14587754,0.108609475,0.10899562,0.100155875
Gabarapl1,0.17763625,0.13756046,0.08155857,0.1799016,0.103324644,0.08912853,0.08667789,0.08732939
Magohb,0.0753529,0.26741722,0.17055558,0.1765274,0.4145315,0.03181972,0.11382234,0.37337217
Styk1,0.036928345,0.0414711,0.092262916,0.11946656,0.07689503,0.072010845,0.1317101,0.10033176
Ybx3,0.067914024,0.2560178,0.5827426,0.24056153,0.4290138,0.18685374,0.30049142,0.7780444
Smim10l1,0.38919228,0.670483,0.43958035,0.594889,0.5532644,0.26107046,0.43364933,0.5246065
Etv6,0.19458242,0.09643131,0.13533133,0.10626754,0.20975307,0.02942163,0.03362714,0.16011839
Gm17089,0.0053366367,0.0,0.0,0.0,0.0032443565,0.0030606964,0.0027208414,0.0005832475
Bcl2l14,0.20115602,1.0706673,0.12686075,0.08056071,0.16947727,0.10160606,0.11476968,0.1442874
Lrp6,0.19804987,0.046200972,0.05616289,0.12610102,0.1781275,0.09188216,0.111869715,0.10215613
RP23-174M4.3,0.005050792,0.01880959,0.008079497,0.007962897,0.0050518136,0.0,0.0,0.011326482
Mansc1,0.02712375,0.06594225,0.12170852,0.021331688,0.087164365,0.015192727,0.024291229,0.10818558
Borcs5,0.039410684,0.17978592,0.1526992,0.21834978,0.07731566,0.061122686,0.06724921,0.10715706
Dusp16,0.13191973,0.049662445,0.06329614,0.20260985,0.10386933,0.1409095,0.20788868,0.093863755
Crebl2,0.065270334,0.029300673,0.008564592,0.084318556,0.026275167,0.054870896,0.054312687,0.0036560267
Gpr19,0.01867462,0.021821547,0.041123927,0.019394627,0.04610143,0.0066554565,0.016677724,0.04907986
2810454H06Rik,0.0026022287,0.014647495,0.010123469,0.022200638,0.0015547184,0.004800041,0.0055889892,0.014843709
Cdkn1b,0.050980985,0.093771145,0.07574048,0.10281938,0.06675638,0.012536334,0.069290966,0.10800041
1190002F15Rik,0.01250904,0.020589435,0.090840384,0.053263947,0.33929515,0.009437789,0.014795916,0.22678408
Apold1,0.0,0.0,0.0,0.0,0.0,0.0037533296,0.0,0.006695956
Ddx47,0.12753548,0.1617977,0.17122334,0.12943012,0.27497342,0.060417794,0.10094932,0.31238836
Gprc5a,0.014018378,0.0154649755,0.06313824,0.08211032,0.03578696,0.07753735,0.2377043,0.07786206
Hebp1,0.3021546,0.3134726,0.065111116,0.040904988,0.059241544,0.20894739,0.11874886,0.15089443
Fam234b,0.22073855,0.10839758,0.0950579,0.07188828,0.12876645,0.119946726,0.05375105,0.15945603
Emp1,0.0464042,0.02494513,0.09226005,0.0032942041,0.058195468,0.21784519,0.5244334,0.094591476
Atf7ip,0.08781082,0.17530175,0.0768457,0.10581879,0.10638852,0.098699264,0.13216455,0.10304354
Plbd1,0.011151139,0.016276319,0.037927628,0.0042693317,0.07045477,0.08762958,0.12538956,0.088858016
Gucy2c,0.42900395,0.3317299,0.23743996,0.43936035,0.37618893,0.6040346,0.34588647,0.34520975
Hist4h4,0.010390148,0.052246485,0.0105173895,0.004566909,0.030745983,0.017179938,0.0077978247,0.03446002
H2afj,2.241477,2.3911881,1.9326105,1.2915189,1.9354684,2.1587212,2.1491473,1.9008348
Wbp11,0.26141846,0.20088796,0.20397718,0.20655201,0.3985041,0.08496161,0.17943238,0.4395244
BC049715,0.0,0.009689354,0.0,0.011774234,0.0068127057,0.0,0.00488891,0.0032318544
Rerg,0.0,0.0,0.0,0.014545783,0.0014292555,0.0,0.015227824,0.0
Ptpro,0.0,0.01690937,0.09361483,0.057924084,0.010450683,0.0,0.0,0.08101786
Eps8,0.35825893,0.094362915,0.20689027,0.17881845,0.14230126,0.40023082,0.63925946,0.26078382
Strap,0.42849874,0.53346026,0.6097786,0.64628685,0.9489462,0.35143894,0.45436785,1.1088449
Dera,0.24605112,0.31018734,0.33689004,0.31488958,0.5136874,0.4361996,0.44882774,0.60419464
Mgst1,0.32304475,0.6128558,1.0464318,0.53648025,1.3991703,2.1949773,0.88659656,2.0646029
Lmo3,0.0020938013,0.0,0.0,0.015062655,0.0,0.0,0.0,0.00076051796
Pik3c2g,0.0,0.0,0.0,0.010150436,0.0,0.0,0.0,0.0014847352
Plekha5,0.058768433,0.077953234,0.115708806,0.101948865,0.15274873,0.07705362,0.1160397,0.16493529
Aebp2,0.2921443,0.16564056,0.070285074,0.08084146,0.1913331,0.11555832,0.15209408,0.17012537
Gm28523,0.001247818,0.0,0.0,0.0,0.0,0.0075536696,0.0038451438,0.00639856
Pde3a,0.0030194072,0.01122882,0.01984033,0.011239365,0.008113675,0.030333122,0.015417935,0.047266677
Slco1c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iapp,0.0,0.0028338507,0.0,0.34403184,0.0,0.004909048,0.0026574219,0.0034732213
Pyroxd1,0.09325396,0.09394114,0.06600936,0.04986085,0.11464064,0.08052472,0.13019912,0.07600257
Recql,0.013356479,0.050509557,0.004115034,0.030575352,0.03864873,0.0068667694,0.013361316,0.041170035
Golt1b,0.029361788,0.009367917,0.098435104,0.022395814,0.06277796,0.017660588,0.053135302,0.08296891
Spx,0.0,0.0,0.0,0.0,0.0039704503,0.0,0.0,0.0011938901
Ldhb,0.017484302,0.11992501,0.0073895045,0.013447831,0.055175833,0.0034155787,0.0,0.0051310235
Kcnj8,0.0,0.0,0.0,0.0,0.0,0.0,0.0098232925,0.0
Cmas,0.6284191,0.4575729,0.8524057,0.8020673,1.0128418,0.8448872,0.7923574,1.0110184
Gm766,0.027079843,0.016244436,0.012607391,0.025098914,0.0070525557,0.38289362,0.079050556,0.0010057611
C2cd5,0.04255853,0.026468134,0.059967954,0.12141672,0.116927855,0.030229373,0.041120194,0.09001786
RP23-91C8.1,0.0014849874,0.0,0.0,0.0,0.0,0.013299085,0.0020844527,0.0
Etnk1,0.21806641,0.14929928,0.18913215,0.43084976,0.1154419,0.3108824,0.21260919,0.14744404
Sox5,0.0,0.0,0.0,0.019534929,0.0,0.0,0.0,0.001892798
Lrmp,0.0019032146,1.8397219,0.0029587343,0.0,0.0,0.008003877,0.0025164774,0.00090110436
Casc1,0.0026104508,0.0,0.0,0.0,0.0,0.0,0.0,0.0015980543
Lyrm5,0.1138864,0.15056412,0.058686636,0.11771185,0.1294233,0.1305312,0.1291336,0.105199106
Kras,0.2867276,0.34642613,0.31390226,0.27949312,0.45886934,0.3207654,0.41862962,0.55969715
Gm15706,0.0046889675,0.029672071,0.044978656,0.04918134,0.033147916,0.01151166,0.022057505,0.08277158
Rassf8,0.0,0.0,0.0,0.0,0.0,0.0,0.010357458,0.0
Bhlhe41,0.0,0.0,0.0,0.017258426,0.0,0.0,0.0,0.0
Itpr2,0.012367975,0.681987,0.03510663,0.0063291,0.00076837296,0.0,0.008800111,0.013674154
Asun,0.06467421,0.14546771,0.08421371,0.04654078,0.13945873,0.014027554,0.061004557,0.15135512
Fgfr1op2,0.31057736,0.5147501,0.3300577,0.177119,0.40824834,0.2739509,0.444948,0.36665988
Tm7sf3,0.33937353,0.18982238,0.14158519,0.117663234,0.23614143,0.17116223,0.2350588,0.18495643
Med21,0.09958689,0.23127568,0.11909125,0.10875965,0.19765061,0.05514486,0.106530845,0.16006905
Stk38l,0.07951711,0.23658109,0.11678977,0.12499814,0.0659936,0.05534634,0.07701601,0.0795841
Arntl2,0.0024325883,0.0,0.009595664,0.01206043,0.0019035469,0.0,0.0060323104,0.0051510846
Ppfibp1,0.05837816,0.009688108,0.021774579,0.053991362,0.03998879,0.03596721,0.03684269,0.055241402
Rep15,0.0,0.0,0.2296521,0.01621507,0.0021241829,0.0,0.0,0.0022414387
Mrps35,0.54914075,0.24351084,0.49014407,0.24723533,0.6663517,0.24019004,0.25320745,0.7951029
Klhl42,0.035312418,0.015640171,0.03955682,0.0387464,0.029454049,0.0050236615,0.017309224,0.071011804
Pthlh,0.13234255,0.005810517,0.017272957,0.022221062,0.03454315,0.009072575,0.0032743178,0.07493383
Gm6288,0.0021455216,0.0,0.0,0.007962897,0.006464833,0.0,0.0,0.0041721505
Ccdc91,0.1864898,0.1434728,0.09255864,0.08505767,0.13358888,0.087392114,0.0828664,0.18852405
1700049E15Rik,0.0055485987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Far2os2,0.7441187,0.016269183,0.0,0.008803666,0.063893415,0.0043861577,0.016845863,0.0017725843
Far2,0.77590233,0.18929715,0.16776659,0.036537025,0.63229287,0.016388332,0.06612931,0.32519215
Far2os1,0.072879985,0.0,0.0,0.06393863,0.0075664744,0.0,0.0041675125,0.0033566218
Ergic2,0.68272233,0.3027421,0.2535755,0.18044432,0.46469298,0.35524347,0.36393854,0.37271094
Ipo8,0.04347342,0.035596255,0.056057103,0.075104244,0.06366538,0.033580285,0.0316836,0.10644325
Caprin2,0.014659081,0.0,0.01839559,0.0,0.018642439,0.0021193195,0.00935951,0.03184321
Fam60a,0.0034057703,0.00569266,0.0070411176,0.0,0.021502309,0.0040643606,0.003638051,0.00857453
3010003L21Rik,0.01941238,0.056281928,0.09855871,0.0464149,0.068260476,0.0,0.016955284,0.079606086
Dennd5b,0.06959483,0.013649769,0.00784866,0.025365928,0.065329894,0.0902574,0.14094636,0.0457203
Mettl20,0.24346653,0.07301403,0.13549,0.09499257,0.24738728,0.044971805,0.16692646,0.27752084
Amn1,0.22630423,0.3858215,0.18476626,0.2718297,0.26540694,0.085730076,0.20354101,0.19993252
2810474O19Rik,0.24142271,0.11706872,0.08741037,0.09880105,0.18563063,0.04076938,0.09907355,0.15763317
Bicd1,0.052590024,0.031016786,0.01309229,0.10265995,0.036765724,0.0059226,0.014743001,0.026246842
Gm21814,0.021162692,0.0,0.006235023,0.0,0.029264566,0.09320965,0.09934635,0.004994988
Myadm,0.7317593,0.27701432,0.2499018,0.11758404,0.26899916,0.18685156,0.4634201,0.21531446
Prkcg,0.0026303388,0.0,0.0,0.007181648,0.0017414548,0.0,0.0,0.0007304968
Ndufa3,1.4135846,1.1569724,0.8240164,0.6813724,1.4477036,1.6493522,1.401025,1.0595104
Tfpt,0.13991351,0.14233577,0.10143597,0.11252343,0.15262794,0.101323746,0.117009394,0.13778324
Prpf31,0.119177856,0.18170415,0.20952854,0.12164595,0.34415662,0.032651503,0.08495895,0.30264646
Cnot3,0.09068305,0.1529338,0.16032344,0.15309551,0.19342802,0.10737911,0.115293905,0.188487
Leng1,0.22121513,0.26609495,0.14303418,0.16211775,0.26546764,0.17735405,0.19628713,0.22326647
Tmc4,0.6925491,1.4312845,0.60417444,0.9887511,0.88828844,0.6183386,0.8016525,0.8028475
Gm15929,0.0,0.0,0.0,0.0,0.0019869884,0.0,0.0,0.00042559294
Mboat7,0.11946094,0.07474717,0.14810945,0.22053611,0.23662242,0.120776124,0.12829934,0.2439313
Tsen34,0.36610034,0.6600105,0.4736099,0.48065838,0.78965557,0.1975473,0.3247429,0.89467174
Rps9,2.507929,3.5420363,3.8255296,3.1826768,3.5900939,2.5698876,2.509615,4.0968623
Ttyh1,0.0,0.0,0.016107727,0.12939547,0.0,0.0060619186,0.0,0.0
Leng8,0.18587516,0.19950373,0.113833055,0.13098948,0.18002415,0.14172733,0.13878484,0.11285164
Leng9,0.13441339,0.07684474,0.076765485,0.047520783,0.09027628,0.24659623,0.13412277,0.044967577
1700027J19Rik,0.40728468,0.3995351,0.6787088,0.18315268,0.49864814,1.066233,0.86104274,0.57454383
Rdh13,0.018887796,0.019878991,0.016522473,0.02922291,0.020897567,0.052810576,0.024282515,0.030084705
Eps8l1,0.0029709481,0.029149411,0.011828857,0.014765318,0.0015075523,0.008438177,0.013149173,0.0035175504
Ppp1r12c,0.044146195,0.05555489,0.06426108,0.12384108,0.072933204,0.0775659,0.07552819,0.08326742
Tnnt1,0.030687664,0.03675652,0.030936299,0.052816346,0.059972618,0.03686844,0.028918412,0.045561437
Tnni3,0.005022788,0.0,0.020605277,0.0,0.0017335353,0.003672691,0.002516908,0.0015957361
Dnaaf3,0.010507801,0.019330334,0.022963433,0.0,0.00896768,0.0,0.0040162452,0.00568036
Gm15873,0.0,0.0,0.008175394,0.016807027,0.0,0.0035953296,0.0,0.004401973
Syt5,0.0,0.028740387,0.0,0.12081372,0.0,0.0034619533,0.0015872435,0.0021219447
Ptprh,0.17004165,0.020018963,0.012746073,0.034393594,0.028667523,0.30226627,0.32513303,0.010501764
Tmem86b,0.09518376,0.23301797,0.005527433,0.0502008,0.014543292,0.19876018,0.07354284,0.012401844
Ppp6r1,0.0360384,0.07138721,0.03497179,0.016826876,0.03232019,0.064308874,0.03490323,0.04256208
Hspbp1,0.10257235,0.10112431,0.20215507,0.18532205,0.35186434,0.078946255,0.08191339,0.3792874
Brsk1,0.0,0.0,0.0,0.025850173,0.0,0.0,0.0,0.0
Tmem150b,0.14044218,0.20470467,0.08001205,0.030918853,0.09868167,0.18700665,0.23923641,0.08407038
Suv420h2,0.11933901,0.26147828,0.10575806,0.15196067,0.20789623,0.1539968,0.22672866,0.15635379
Cox6b2,0.011545125,0.021462047,0.05466946,0.039694946,0.043610737,0.031132061,0.06326732,0.12034919
Il11,0.0,0.0,0.0,0.0046224333,0.0,0.0,0.0,0.0026925302
Tmem190,0.0,0.0,0.0,0.008485167,0.0,0.0,0.0,0.0
Tmem238,0.8223999,0.61640507,1.1295869,0.6368288,1.1086498,0.6082163,0.9919935,1.3700972
Rpl28,0.01988996,0.039578967,0.009668024,0.044845562,0.024631117,0.0072671017,0.021019144,0.029920584
Ube2s,0.007408254,0.016242513,0.0,0.015161943,0.034503482,0.016922709,0.0041160546,0.02950461
Shisa7,0.0,0.009999178,0.0,0.0037610908,0.01005793,0.0,0.0,0.0036593047
Isoc2b,0.24386325,0.29783055,0.11901407,0.09752561,0.14597243,0.17512555,0.2115625,0.106477894
Isoc2a,0.015501431,0.018917305,0.03159147,0.016856164,0.021772187,0.053232804,0.027837114,0.012684596
Zfp628,0.07074164,0.04735208,0.027786383,0.04775297,0.07434069,0.06370389,0.08035667,0.06999515
Nat14,0.0,0.011688125,0.0115851285,0.04725538,0.009909788,0.0,0.0051582786,0.005018597
Sbk2,0.0,0.0,0.0,0.0,0.0035179693,0.0,0.0,0.0006496988
Zfp579,0.100433566,0.19165795,0.083969265,0.15508167,0.13320233,0.040238895,0.03653763,0.0953099
Fiz1,0.096209735,0.2036521,0.13356179,0.074478164,0.18423136,0.023078984,0.05089567,0.1895094
Zfp524,0.30326873,0.2076394,0.16814506,0.17238483,0.24958375,0.3015026,0.21892443,0.23685324
Zfp865,0.040164474,0.083696775,0.04324944,0.10438019,0.04341165,0.05228861,0.026988054,0.053986344
4632433K11Rik,0.0,0.0,0.0,0.0,0.0047533684,0.0,0.0,0.00087979715
Zfp784,0.016641757,0.019240059,0.012726454,0.023837302,0.022410722,0.0039563063,0.005957123,0.012651824
Zfp580,0.0,0.03820355,0.026745168,0.084436186,0.0026027223,0.0,0.0,0.022767542
Ccdc106_ENSMUSG00000035228,0.0,0.0,0.0,0.0057243747,0.0014321614,0.0,0.0,0.0013577177
U2af2,0.16227359,0.13438047,0.16041489,0.18415797,0.38228,0.096642524,0.10136074,0.2447432
Epn1,0.91125333,0.9211679,0.7899119,0.99122006,0.7103811,1.0957818,1.0090297,0.81096965
Rasl2-9,0.012884394,0.0,0.0,0.0,0.0020681673,0.0030606964,0.00416648,0.0030482358
Zfp787,0.34475997,0.19775003,0.14168192,0.20768996,0.17595969,0.12336196,0.10918312,0.18785001
Zfp444,0.2274129,0.22124067,0.17360082,0.28465226,0.23334979,0.058025993,0.10433447,0.20814347
Zfp667,0.0020204093,0.05342929,0.058890656,0.117391564,0.022773083,0.0,0.009989507,0.017085368
Zfp28,0.007072623,0.0,0.0,0.01569951,0.002016369,0.0,0.0,0.0027430442
Peg3,0.0,0.0,0.0,0.3736471,0.0,0.0,0.0,0.0014874204
Zfp954,0.04983511,0.09904285,0.07542056,0.09239051,0.093940586,0.045499474,0.04855559,0.07876473
Zfp418,0.0,0.0,0.0,0.0041741417,0.0056733927,0.002544975,0.0,0.008981615
Zfp772,0.0225037,0.008746279,0.012262752,0.016943522,0.010765628,0.014872084,0.003883402,0.017950045
Clcn4,0.114078835,0.20450693,0.12675086,0.17751943,0.19801527,0.12404421,0.13801336,0.1723912
Zfp551,0.0,0.0,0.0,0.0,0.0034281062,0.0,0.0,0.005573623
Zfp606,0.03381566,0.025306934,0.06309262,0.12063049,0.08149101,0.011674096,0.022365794,0.08212896
Zfp329,0.042676453,0.11747738,0.045598224,0.07454557,0.07994133,0.0035596413,0.028946621,0.07888894
Zfp110,0.14685073,0.102704056,0.087796465,0.041948084,0.1160115,0.054547396,0.081721485,0.1044962
Zfp128,0.0,0.0,0.0,0.012011311,0.0,0.0,0.0,0.002136603
Zscan22,0.0036866744,0.02956423,0.023930006,0.006372507,0.020541435,0.016728973,0.010364412,0.027464597
Rps5,2.9814794,3.7052639,4.140723,3.3239694,3.8286445,3.0502093,2.9653997,4.458484
Rnf225,0.0025899382,0.0,0.0054661236,0.0,0.0030711854,0.0,0.0,0.0006952577
1810019N24Rik,0.0,0.008396765,0.006370478,0.0,0.0,0.0052092397,0.0,0.0012391926
Zfp324,0.005040057,0.039141446,0.011012761,0.020185076,0.019504474,0.010004617,0.02114633,0.009575395
Zfp446,0.008488078,0.0,0.0052408213,0.0,0.009224449,0.0020954257,0.014615308,0.004433001
Slc27a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020510168
Zbtb45,0.047421627,0.05725608,0.045846444,0.06660678,0.12226922,0.017419606,0.024307286,0.10420754
Trim28,0.36773342,0.5093324,0.60700566,0.44767952,0.70632523,0.16923304,0.19990174,0.8439035
Chmp2a,1.1821603,1.3321933,0.88698375,0.9309822,1.0371522,1.1506915,1.5304693,1.0166631
Ube2m,0.4343401,0.48620814,0.36184877,0.27479762,0.64142454,0.6334508,0.5691362,0.52252126
Mzf1,0.0056245807,0.0,0.012114515,0.009018579,0.0016881491,0.0,0.0,0.007273078
6330408A02Rik,0.003916239,0.008924364,0.012502295,0.025962885,0.020190977,0.0038539092,0.014894672,0.019690707
Lig1,0.04270874,0.09039855,0.13236724,0.08715571,0.2948364,0.01624606,0.04083602,0.35818622
Sepw1,2.3343072,2.0795412,1.8513606,2.0839872,1.8421744,2.700336,2.2169478,1.9966656
Gltscr2,1.0026824,1.3350724,1.3237616,1.1932056,1.1955392,0.67602164,0.9232133,1.2652891
Ehd2,0.0071629104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gltscr1,0.0,0.018116139,0.0,0.007181648,0.004491899,0.0,0.0028474878,0.0050674523
Napa,0.7035497,0.67191124,0.64843667,0.5162732,0.6802514,0.5884572,0.7153763,0.7340503
Kptn,0.07927104,0.06468177,0.044776797,0.09884285,0.103250206,0.03847301,0.041895755,0.071378
Meis3,0.006841789,0.023365423,0.0,0.14028063,0.003976146,0.0,0.005412059,0.0028330113
Dhx34,0.04059808,0.050908837,0.017521696,0.012215424,0.017876966,0.04173184,0.038472034,0.012144988
Inafm1,0.103128135,0.43488973,0.2503639,0.25889224,0.13428906,0.16278644,0.1927594,0.17655954
Ccdc9,0.13245147,0.14667672,0.10499377,0.11171668,0.1510371,0.12485309,0.12897177,0.14107533
Bbc3,0.19016421,0.10515816,0.1923939,0.21431416,0.18444207,0.060747974,0.09482644,0.21789396
Sae1,0.42259157,0.35887632,0.32507452,0.21249393,0.8579202,0.21884638,0.24491706,0.83006424
Zc3h4,0.05380381,0.040959,0.03788111,0.037407983,0.1112077,0.06530382,0.077764735,0.08692349
Tmem160,0.93785787,0.88296187,0.87915623,0.6713999,0.7316012,0.8702302,0.7050418,0.78605247
Arhgap35,0.13449115,0.064486444,0.07729396,0.08271226,0.05629089,0.0640034,0.078532755,0.16885363
Ap2s1,0.7533368,0.920695,0.7474352,0.7130395,0.81598544,0.9632749,0.91758454,0.8293656
Slc1a5,0.093817845,0.33743572,0.5310801,0.14579168,0.49379328,0.060500193,0.16210525,0.53633523
Fkrp,0.027984625,0.090721704,0.046124004,0.06230502,0.052197836,0.017495913,0.016231118,0.085406646
Strn4,0.2715463,0.19288442,0.15027086,0.22667544,0.26210335,0.13162394,0.20758912,0.24713048
Prkd2,0.05305939,0.044565577,0.019975152,0.04351085,0.0526837,0.032336302,0.033621203,0.021176279
9330104G04Rik,0.010667622,0.0,0.0,0.0076606455,0.0047666794,0.0,0.0,0.0030798689
Dact3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000748911
Gng8,0.0,0.0,0.0,0.008692981,0.0,0.0,0.0,0.0
Calm3,1.1905648,1.2143977,0.76891065,1.1600765,1.2435223,1.4859853,1.6074845,1.1964936
Pnmal2,0.0,0.0,0.008246096,0.04042508,0.0,0.0,0.0,0.0
Pnmal1,0.0,0.0,0.0,0.07348855,0.0,0.0,0.0,0.0
Ppp5c,0.258483,0.44023252,0.33344203,0.33609712,0.5583309,0.32895523,0.34947214,0.5914289
Hif3a,0.0033170553,0.0075247837,0.016614782,0.0,0.0,0.0076868674,0.038211614,0.004175812
RP24-549B12.4,0.0,0.0,0.0,0.004610704,0.0,0.0,0.0,0.0
Ceacam12,0.0,0.0,0.0,0.0,0.0016800092,0.0,0.0,0.009261666
Mill1,0.0,0.0097660655,0.0,0.008463089,0.0,0.0,0.013818449,0.0
Psg18,0.19498497,0.009541069,0.004202697,0.0,0.005285648,0.0,0.36411414,0.0
Psg28,0.011846254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psg25,0.58369905,0.016749827,0.0030535085,0.0,0.13511235,0.0022959178,0.090276286,0.00092899567
Psg27,0.9332339,0.0,0.0038008518,0.0063291,0.05033254,0.0,0.10572956,0.0
Psg23,0.0146707315,0.0,0.0,0.0,0.0,0.0,0.0027592587,0.0
Psg19,0.0,0.0,0.0,0.0052314163,0.0,0.0,0.0,0.00061147247
Psg17,0.00589892,0.0,0.00458472,0.0,0.0,0.0,0.0,0.0060075936
Mill2,0.0032469681,0.0028338507,0.0062286938,0.00996796,0.0,0.0,0.0,0.0
Pglyrp1,3.9132173,0.84756625,2.3174074,1.0941659,2.6433048,0.523035,2.212187,2.1979702
Ccdc61,0.054946378,0.14638612,0.12639324,0.09120744,0.21862173,0.03888804,0.03853873,0.19303347
Nova2,0.0,0.0095446855,0.007023489,0.034156684,0.0020474023,0.0,0.0,0.0
Mypop,0.0023368164,0.016391514,0.016474085,0.084030904,0.025447007,0.0,0.0,0.018312039
Mypopos,0.0,0.0,0.0,0.0,0.0,0.0051011946,0.0,0.00078657584
Irf2bp1,0.08726871,0.09752666,0.2225823,0.119299635,0.15148562,0.050929446,0.065851346,0.28669104
